Loyalty Number,umap_x,umap_y,archetype
760196,6.9983144,10.19419,Silent Investors
187175,7.550621,11.169001,Silent Investors
812599,7.417761,10.691794,Silent Investors
352702,7.2730103,10.515239,Silent Investors
313473,7.2216263,10.400259,Silent Investors
562376,7.129064,10.201347,Silent Investors
212209,6.833429,9.779627,Silent Investors
740025,7.4163475,10.658267,Silent Investors
973112,6.6689663,8.659578,Silent Investors
228995,7.136107,10.217072,Silent Investors
666222,7.038752,9.939302,Silent Investors
560283,6.776795,8.991609,Silent Investors
394941,6.659482,8.724201,Silent Investors
394715,7.4202533,10.70335,Silent Investors
828816,6.8094487,8.782929,Silent Investors
400224,6.7998037,9.612692,Silent Investors
130208,6.7276115,9.622308,Silent Investors
950213,6.9371586,8.183442,Silent Investors
690969,6.7901177,9.606888,Silent Investors
775170,6.797789,8.695444,Silent Investors
790178,6.6659956,7.6706924,Silent Investors
901578,6.7222295,7.65367,Silent Investors
527656,6.7005434,8.722963,Silent Investors
692992,6.8646035,8.744307,Silent Investors
120164,7.432186,10.659111,Silent Investors
768113,7.192364,10.11971,Silent Investors
427358,6.9160314,9.80647,Silent Investors
364153,6.6159887,7.9953985,Silent Investors
838032,6.685337,7.919098,Silent Investors
263921,7.086382,9.918413,Silent Investors
834760,7.481824,10.830453,Silent Investors
789001,7.1503687,10.215122,Silent Investors
134470,6.8959923,8.683482,Silent Investors
164374,7.654712,10.952319,Silent Investors
498573,4.3615603,6.6069736,Silent Investors
537421,7.5784593,10.832669,Silent Investors
240760,7.6664104,11.021637,Silent Investors
882725,7.873776,11.2344885,Silent Investors
196240,6.8841124,8.120676,Silent Investors
551296,7.187541,10.083284,Silent Investors
278307,7.3549705,10.578432,Silent Investors
410938,7.0908723,9.914437,Silent Investors
272001,7.0424376,9.787818,Silent Investors
492036,6.7246985,7.646994,Silent Investors
568329,6.9514785,8.73412,Silent Investors
182148,6.753317,7.690929,Silent Investors
595980,6.9682093,8.140016,Silent Investors
586446,6.9623713,8.106773,Silent Investors
407999,7.445427,10.717018,Silent Investors
514451,7.1323223,9.882396,Silent Investors
226710,6.9409823,8.201496,Silent Investors
900505,6.7381883,7.930022,Silent Investors
226360,7.350393,10.493031,Silent Investors
585039,7.589236,10.7799835,Silent Investors
114857,7.009547,8.201866,Silent Investors
160154,6.910051,8.006843,Silent Investors
322501,7.065394,8.50359,Silent Investors
364049,7.2264447,9.8619995,Silent Investors
395324,7.558337,10.792247,Silent Investors
711129,-6.390539,1.2132922,Ghost Members
906267,7.22014,9.687697,Silent Investors
297621,7.7662992,11.156129,Silent Investors
428402,7.0753965,8.55796,Silent Investors
549200,7.8934107,11.321074,Silent Investors
288530,6.753492,7.693522,Silent Investors
388140,7.501613,10.697203,Silent Investors
646137,7.2619505,9.036369,Silent Investors
331699,6.8474154,8.797961,Silent Investors
356955,7.11704,8.374509,Silent Investors
718972,7.13788,8.602213,Silent Investors
826136,7.3925533,10.5183935,Silent Investors
278983,7.8658814,11.229612,Silent Investors
584880,6.9579935,8.009027,Silent Investors
541961,7.535202,10.630293,Silent Investors
549715,7.2431965,9.72196,Silent Investors
375540,7.1349173,8.260628,Silent Investors
477676,7.66481,10.930644,Silent Investors
628618,7.6023617,10.829359,Silent Investors
918163,7.9921994,11.278821,Silent Investors
489301,7.4040213,10.5299,Silent Investors
162420,7.1815286,8.534453,Silent Investors
259252,7.15189,9.070629,Silent Investors
203625,7.51087,10.689094,Silent Investors
124088,7.2664933,9.815888,Silent Investors
945064,7.4040875,10.549382,Silent Investors
352653,6.9756455,8.093286,Silent Investors
405699,7.500575,10.679651,Silent Investors
815328,6.8569736,7.745289,Silent Investors
708892,7.078556,8.859652,Silent Investors
364895,7.2939405,9.81334,Silent Investors
771960,7.921308,11.274474,Silent Investors
409684,7.2251987,9.481923,Silent Investors
909328,7.108884,8.219203,Silent Investors
177962,7.0946846,8.81444,Silent Investors
793423,7.347994,9.828055,Silent Investors
251195,7.1927476,9.061246,Silent Investors
257236,7.305477,9.694237,Silent Investors
217401,6.770344,7.7102556,Silent Investors
563633,6.9775987,8.027744,Silent Investors
757879,7.455007,10.395423,Silent Investors
126466,7.3626604,9.768653,Silent Investors
320576,7.7696304,10.974406,Silent Investors
377724,7.1902895,9.033762,Silent Investors
800137,7.9002457,11.163441,Silent Investors
232685,6.9899645,7.9834375,Silent Investors
784782,7.306759,9.663755,Silent Investors
991924,7.6661773,10.815909,Silent Investors
479960,7.0109024,8.058185,Silent Investors
109552,6.758842,7.6794715,Silent Investors
915198,7.3318734,9.830073,Silent Investors
152276,7.5775375,10.593245,Silent Investors
475175,7.0136,8.098834,Silent Investors
593421,7.4048333,9.657985,Silent Investors
872676,7.591321,10.560887,Silent Investors
175488,7.861033,11.07429,Silent Investors
561654,8.115284,11.314141,Silent Investors
719850,-6.3921323,1.2134498,Ghost Members
721372,7.150516,8.692991,Silent Investors
289133,7.2807026,9.809176,Silent Investors
939428,7.1309295,8.838284,Silent Investors
658546,7.2121058,8.361111,Silent Investors
802860,7.968035,11.2359705,Silent Investors
895878,7.9088655,11.14884,Silent Investors
484446,7.46557,9.997622,Silent Investors
116932,7.214347,8.391792,Silent Investors
281608,7.160072,8.578316,Silent Investors
506572,7.80372,10.914817,Silent Investors
196992,7.191441,8.74325,Silent Investors
255267,7.4231257,9.650949,Silent Investors
789120,8.162445,11.234567,Silent Investors
429692,6.890981,7.7654114,Silent Investors
997654,7.2935643,9.1273985,Silent Investors
832921,7.880421,11.036626,Silent Investors
572668,7.2425227,8.418853,Silent Investors
185774,7.253361,8.554778,Silent Investors
170534,-6.4217978,1.2235175,Ghost Members
111022,7.2704735,8.553819,Silent Investors
419377,7.302969,8.566649,Silent Investors
797078,7.1866302,8.249539,Silent Investors
428757,7.6655827,10.822854,Silent Investors
131560,7.3600574,9.053361,Silent Investors
277094,7.1965714,8.7897,Silent Investors
696096,7.2500134,8.589749,Silent Investors
518834,7.167152,8.483207,Silent Investors
539125,7.4333014,9.384431,Silent Investors
399372,7.289127,8.659267,Silent Investors
845807,7.3633947,9.166491,Silent Investors
556164,6.7535706,7.692744,Silent Investors
345572,7.499319,9.803917,Silent Investors
888049,7.2257657,8.69589,Silent Investors
184456,7.6333594,10.509386,Silent Investors
334324,7.0520267,7.998501,Silent Investors
265566,7.283184,8.722149,Silent Investors
301301,7.74059,10.660578,Silent Investors
931914,7.630536,9.954489,Silent Investors
230693,7.307105,8.636389,Silent Investors
185857,7.372841,9.01411,Silent Investors
947001,7.721977,10.940097,Silent Investors
336724,7.4454513,9.593518,Silent Investors
859730,7.3374834,8.803782,Silent Investors
344464,7.4881077,9.784138,Silent Investors
304779,7.2039485,8.205266,Silent Investors
302158,7.895632,10.968563,Silent Investors
474333,7.2809987,8.374234,Silent Investors
620122,7.3674603,9.094686,Silent Investors
692328,7.2741914,8.464118,Silent Investors
920100,7.2888417,8.627501,Silent Investors
799781,7.396695,9.076573,Silent Investors
385912,7.2514668,8.734315,Silent Investors
929410,7.4524393,9.244151,Silent Investors
418327,7.534145,9.766315,Silent Investors
804536,7.7539845,10.657117,Silent Investors
141945,7.2395062,9.022385,Silent Investors
796484,6.961199,7.8411794,Silent Investors
763341,8.158697,11.206089,Silent Investors
659419,7.303221,8.716366,Silent Investors
798433,7.989476,11.007986,Silent Investors
385358,7.316955,8.581491,Silent Investors
312048,7.461144,9.409068,Silent Investors
501976,7.282869,8.727857,Silent Investors
502376,7.2298007,8.1492815,Silent Investors
585082,7.3113694,8.710031,Silent Investors
451961,-6.4030423,1.214552,Ghost Members
604461,7.38706,8.512389,Silent Investors
834304,7.771479,10.117726,Silent Investors
773418,7.518961,9.388248,Silent Investors
754042,7.6172504,9.780283,Silent Investors
642002,7.254701,8.262698,Silent Investors
369229,7.910807,10.990991,Silent Investors
551946,7.5419493,9.801035,Silent Investors
542043,7.4028125,8.658528,Silent Investors
840866,7.43745,8.696183,Silent Investors
108625,7.55333,9.611336,Silent Investors
624407,7.343434,8.71585,Silent Investors
950446,7.9579344,11.069426,Silent Investors
822956,7.3376,8.343348,Silent Investors
631543,8.138765,11.215933,Silent Investors
440642,7.5962853,9.644374,Silent Investors
966953,7.4309907,8.456629,Silent Investors
244367,7.7948003,10.6839075,Silent Investors
298181,7.750138,9.967348,Silent Investors
793904,7.6242046,9.826915,Silent Investors
334997,7.6042156,9.615048,Silent Investors
328446,6.9123745,7.797969,Silent Investors
925504,7.474894,9.040285,Silent Investors
693133,7.866663,10.783228,Silent Investors
499890,7.381166,8.519904,Silent Investors
406810,7.787074,10.120805,Silent Investors
545947,7.7390304,9.986158,Silent Investors
800610,7.1480713,8.069666,Silent Investors
209787,7.5117874,9.208136,Silent Investors
947497,6.9526987,7.833981,Silent Investors
386342,7.8433495,10.424566,Silent Investors
557519,7.92433,10.133849,Silent Investors
260408,7.5114098,8.599734,Silent Investors
672236,7.2854085,8.395334,Silent Investors
268129,7.163898,8.01447,Silent Investors
694241,7.5354085,9.335056,Silent Investors
297306,7.052338,7.947416,Silent Investors
220892,7.4693623,8.901135,Silent Investors
725835,8.055933,10.949028,Silent Investors
894322,6.89755,7.7768884,Silent Investors
137646,7.567709,8.88593,Silent Investors
828967,7.612761,9.256328,Silent Investors
344413,7.521148,8.744237,Silent Investors
968253,7.3727818,8.296148,Silent Investors
167578,7.421511,8.3048115,Silent Investors
648380,7.451686,8.736386,Silent Investors
379836,7.655607,9.324781,Silent Investors
159397,7.2361755,8.112971,Silent Investors
585975,7.583749,8.479437,Silent Investors
126424,7.305309,8.14889,Silent Investors
975407,7.1297774,7.9481835,Silent Investors
296097,7.5357633,8.761562,Silent Investors
129827,7.780894,9.639243,Silent Investors
794625,-6.42539,1.2174689,Ghost Members
106218,7.840488,10.1596,Silent Investors
283437,7.6053233,8.559354,Silent Investors
903534,7.3286233,8.241979,Silent Investors
473775,7.958175,10.269792,Silent Investors
627354,7.7222652,9.864751,Silent Investors
131098,7.5993476,8.695683,Silent Investors
750130,7.8594637,9.794427,Silent Investors
662936,7.594021,8.521658,Silent Investors
424793,7.4498787,8.353556,Silent Investors
106509,-6.411811,1.2204593,Ghost Members
967443,7.606862,8.6383915,Silent Investors
152355,7.502648,8.356066,Silent Investors
511875,7.3401017,8.222874,Silent Investors
838634,7.960578,9.94257,Silent Investors
404106,8.185835,11.205766,Silent Investors
164192,7.6579103,8.568853,Silent Investors
777197,7.732665,8.682066,Silent Investors
878240,7.931582,9.821,Silent Investors
122173,-6.4009013,1.2061584,Ghost Members
292061,7.7663145,8.656075,Silent Investors
646399,8.185383,9.621407,Silent Investors
331560,7.9725285,10.28023,Silent Investors
981427,8.234531,11.137074,Silent Investors
277826,-6.418943,1.2213206,Ghost Members
715792,8.31575,10.65809,Silent Investors
175017,7.841335,9.236757,Silent Investors
564114,8.0436325,10.05852,Silent Investors
228896,7.7789035,8.795563,Silent Investors
271235,6.9738126,7.823993,Silent Investors
382252,8.323416,11.035049,Silent Investors
626030,8.077323,9.938444,Silent Investors
290465,8.216954,9.522191,Silent Investors
507005,8.231051,10.473942,Silent Investors
103490,7.85858,8.777801,Silent Investors
107119,8.243953,9.843307,Silent Investors
584727,8.346664,9.587635,Silent Investors
270499,7.8565817,8.811696,Silent Investors
568525,7.7251606,8.443741,Silent Investors
667781,8.154622,9.411703,Silent Investors
537013,8.110866,10.056258,Silent Investors
685518,7.207645,7.9844985,Silent Investors
834943,7.972326,8.788951,Silent Investors
239605,7.8052945,8.926074,Silent Investors
914044,7.9533257,8.793947,Silent Investors
411586,8.449184,9.690075,Silent Investors
472824,8.367139,9.887166,Silent Investors
900083,8.160615,8.810891,Silent Investors
911503,8.57185,10.683964,Silent Investors
712426,8.340072,11.0163765,Silent Investors
512097,8.413411,9.700617,Silent Investors
643059,8.319054,9.900617,Silent Investors
246187,8.362286,8.844735,Silent Investors
333295,7.986066,8.875825,Silent Investors
815643,8.279569,10.260625,Silent Investors
688533,8.05697,8.913169,Silent Investors
732808,8.380811,10.974002,Silent Investors
764595,8.392978,9.556113,Silent Investors
738431,8.473658,9.645442,Silent Investors
334437,8.437798,9.795289,Silent Investors
989746,8.112875,9.029674,Silent Investors
476068,8.618313,10.571105,Silent Investors
735263,8.479826,8.905167,Silent Investors
739352,8.520044,8.865358,Silent Investors
380788,8.4515705,8.906353,Silent Investors
509810,8.606108,9.624019,Silent Investors
735038,8.691204,10.536173,Silent Investors
459404,8.484672,8.929944,Silent Investors
672600,8.617306,9.642639,Silent Investors
194493,8.54324,9.662671,Silent Investors
693922,8.636576,9.022496,Silent Investors
815381,-6.4141693,1.2102205,Ghost Members
413994,8.625095,9.672272,Silent Investors
480957,8.648686,9.697923,Silent Investors
434807,8.427775,11.037011,Silent Investors
950707,8.654918,8.984991,Silent Investors
576110,8.75279,9.657114,Silent Investors
700650,8.431375,11.034373,Silent Investors
237402,8.97779,10.09093,Silent Investors
878575,8.766574,10.554469,Silent Investors
340802,8.810644,10.509317,Silent Investors
486831,8.750902,9.651091,Silent Investors
173398,8.709462,9.768187,Silent Investors
832301,8.764132,9.662561,Silent Investors
535151,8.958103,9.056398,Silent Investors
881362,8.970402,9.083391,Silent Investors
678205,-6.4376564,1.2363962,Ghost Members
222490,8.609828,8.972456,Silent Investors
687984,-6.4441023,1.2386997,Ghost Members
882911,8.9195595,9.044468,Silent Investors
751718,8.860072,9.65308,Silent Investors
976007,8.826573,9.652959,Silent Investors
981691,8.909761,9.248905,Silent Investors
193827,8.778134,9.721131,Silent Investors
594672,9.061186,10.12694,Silent Investors
667314,9.017938,10.052525,Silent Investors
452342,8.976802,9.297416,Silent Investors
699751,8.581088,8.9871855,Silent Investors
330278,8.614772,8.969647,Silent Investors
467894,-6.443935,1.2369517,Ghost Members
160640,8.931562,9.564849,Silent Investors
601341,8.649992,9.024309,Silent Investors
737542,8.911283,9.08827,Silent Investors
687401,8.954992,9.211675,Silent Investors
412880,8.89784,9.658765,Silent Investors
558040,9.009586,9.097453,Silent Investors
994940,9.103331,10.136078,Silent Investors
732231,8.972234,9.183774,Silent Investors
395622,9.123956,10.170393,Silent Investors
812894,8.963581,9.378469,Silent Investors
888357,8.916541,9.641746,Silent Investors
866455,8.91944,9.158473,Silent Investors
164947,9.054519,10.027062,Silent Investors
109517,9.05257,10.106574,Silent Investors
801788,9.024648,9.242592,Silent Investors
865198,9.066471,9.864018,Silent Investors
718752,9.121582,10.300842,Silent Investors
750199,8.97742,9.485972,Silent Investors
220822,9.088108,10.182132,Silent Investors
755290,8.995315,9.253818,Silent Investors
790165,9.083857,10.05215,Silent Investors
131772,9.013524,9.128147,Silent Investors
184959,8.984738,9.090283,Silent Investors
904704,9.026433,9.464122,Silent Investors
501490,8.984165,9.540974,Silent Investors
727348,9.057791,9.494349,Silent Investors
483125,8.992371,9.183607,Silent Investors
688319,9.06849,9.111581,Silent Investors
517739,9.049764,9.309022,Silent Investors
398351,8.487264,10.982094,Silent Investors
669894,9.177345,9.411473,Silent Investors
993266,9.046082,9.774869,Silent Investors
808096,9.117941,10.427625,Silent Investors
833322,9.100597,9.651833,Silent Investors
853438,9.067855,9.140439,Silent Investors
887209,9.032612,9.960826,Silent Investors
912712,8.809763,9.228928,Silent Investors
479445,9.072688,9.641422,Silent Investors
757696,9.020493,9.196768,Silent Investors
254361,9.077529,9.574364,Silent Investors
380262,9.102037,9.694786,Silent Investors
665024,9.1794815,9.899303,Silent Investors
958544,9.061746,9.17547,Silent Investors
350631,9.047656,9.504319,Silent Investors
