Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,churn_prob,churn_prediction,churn_risk_tier,churn_prediction_conservative,months_since_last_flight,flights_last_12m,redemption_rate,loyalty_card_ordinal,tenure_months,cluster_id,archetype,umap_x,umap_y
438299,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,47542.0,Married,Nova,6308.92,Standard,2017,4,,,0.0,1.0,198.63636363636363,0.6164737367515559,0.4150578789745332,0,0,0.019902956,0,Low,0,0,4,0.0,2,7,0,Silent Investors,3.7229962,5.3659296
231090,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,90359.0,Married,Nova,6310.4,Standard,2014,11,,,0.0,0.0909090909090909,96.37272727272727,0.5686880057772775,0.156666325539544,0,0,0.077244245,0,Low,0,0,18,0.0130273829372368,2,36,0,Silent Investors,3.8421967,9.7908535
236874,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,71720.0,Married,Nova,6314.58,Standard,2013,5,2018.0,9.0,0.0,0.1818181818181818,231.9,0.6320171619124488,0.1649403059717198,2,1,0.8246297,1,High,1,0,19,0.0360521965460237,2,54,0,Silent Investors,4.2255287,10.339191
504311,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,71720.0,Married,Nova,6314.58,Standard,2012,10,,,0.0909090909090909,1.0,-46.40909090909091,0.5019689471336632,0.4857729522235374,0,0,0.009643816,0,Low,0,1,17,0.0,2,61,0,Silent Investors,3.7872114,9.404525
775185,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Married,Nova,6314.6,Standard,2015,4,,,0.0909090909090909,0.5454545454545454,13.527272727272727,0.5299759988105606,0.3410072003568318,0,0,0.1011244,0,Low,0,1,18,0.0183022922636103,2,31,0,Silent Investors,3.9827328,9.833604
206366,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,46991.0,Divorced,Nova,6317.37,Standard,2015,10,,,0.1818181818181818,0.3636363636363636,-305.1181818181818,0.3810794163250569,0.3674943569206648,0,0,0.07141671,0,Low,0,2,17,0.0348326582818162,2,25,0,Silent Investors,3.2051823,9.447645
576354,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Nova,6331.34,Standard,2012,5,,,0.0,0.7272727272727273,343.6909090909091,0.6842547949278903,0.312905379703451,0,0,0.000987075,0,Low,0,0,14,0.0185886552609812,2,66,0,Silent Investors,3.0202596,7.834141
827819,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,84400.0,Divorced,Nova,6333.03,Standard,2015,3,,,0.0,0.7272727272727273,-98.26363636363637,0.4777383657951191,0.3748603084432824,0,0,0.015276959,0,Low,0,0,17,0.013285659200056,2,32,0,Silent Investors,3.658385,9.335337
447943,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,95340.0,Single,Nova,6342.47,Standard,2017,4,,,0.0,1.0,178.9181818181818,0.6072598288056754,0.4178220513582973,0,0,0.019362077,0,Low,0,0,7,0.0,2,7,0,Silent Investors,3.7583766,5.6094494
508923,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,62051.0,Married,Nova,6360.65,Standard,2012,10,,,0.0,0.4545454545454545,459.6363636363636,0.7384337630891443,0.214833507436893,0,0,0.005898331,0,Low,0,0,17,0.0275030334228039,2,61,0,Silent Investors,3.5731363,9.383599
565351,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,64373.0,Married,Nova,6366.23,Standard,2013,9,,,0.0,0.3636363636363636,166.42727272727274,0.6014230793738452,0.2286639852787555,0,0,0.032229606,0,Low,0,0,18,0.0158766531360481,2,50,0,Silent Investors,3.7722833,9.81146
624980,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57150.0,Single,Nova,6369.26,Standard,2015,11,,,0.1818181818181818,0.6363636363636364,149.36363636363637,0.5934495868821817,0.3856014875717091,0,0,0.021535812,0,Low,0,2,12,0.0249679569341194,2,24,0,Silent Investors,3.463541,7.2121844
785738,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,57150.0,Single,Nova,6369.26,Standard,2016,4,,,0.0,1.0,334.1181818181818,0.6797816528960728,0.3960655041311781,0,0,0.0073372154,0,Low,0,0,19,0.0,2,19,0,Silent Investors,4.064051,10.575542
898438,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49320.0,Married,Nova,6371.32,Standard,2013,3,,,0.0,1.0,11.181818181818182,0.5288800152927934,0.4413359954121619,0,0,0.061158925,0,Low,0,0,12,0.0,2,56,0,Silent Investors,3.7611594,6.978563
929282,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Nova,6383.61,Standard,2017,6,,,0.0,1.0,403.95454545454544,0.7124147745374992,0.3862755676387502,0,0,0.016316073,0,Low,0,0,13,0.0,2,5,0,Silent Investors,4.0594683,7.431627
424688,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,49286.0,Single,Nova,6386.28,Standard,2016,3,,,0.2727272727272727,0.6363636363636364,117.47272727272728,0.5785476094390519,0.4264357171682844,0,0,0.0645463,0,Low,0,3,8,0.0292902741269245,2,20,0,Silent Investors,3.5462782,6.1659074
965688,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,49286.0,Single,Nova,6386.28,Standard,2015,9,,,0.2727272727272727,1.0,-64.52727272727273,0.4935026868588179,0.5610401030332637,1,1,0.96176183,1,High,1,3,18,0.0,2,26,0,Silent Investors,3.7800102,10.065083
140823,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,51251.0,Divorced,Nova,6388.21,Standard,2016,8,,,0.1818181818181818,1.0,120.5909090909091,0.580004672797944,0.4987258708878895,0,0,0.30461234,0,Medium,0,2,21,0.0,2,15,0,Silent Investors,4.8036714,11.526439
795486,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6393.87,Standard,2015,8,,,0.0909090909090909,1.0,248.77272727272728,0.6399014464433637,0.4443932024306272,0,0,0.02037198,0,Low,0,1,23,0.0,2,27,0,Silent Investors,5.5853214,12.195938
920145,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,52465.0,Married,Nova,6403.58,Standard,2017,5,,,0.1818181818181818,0.0909090909090909,373.3090909090909,0.6980947728383,0.19057156814851,0,0,0.023502776,0,Low,0,2,9,0.02404729964724,2,6,0,Silent Investors,3.5493171,6.3038282
280879,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,66041.0,Divorced,Nova,6418.25,Standard,2017,5,,,0.0909090909090909,0.1818181818181818,157.23636363636365,0.5971283532635246,0.2117705849300335,0,0,0.09598814,0,Low,0,1,8,0.0658238428586354,2,6,0,Silent Investors,3.6148877,6.243051
304117,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Nova,6418.85,Standard,2015,2,,,0.0909090909090909,0.4545454545454545,95.52727272727272,0.5682929419511056,0.302239390141941,0,0,0.087984584,0,Low,0,1,11,0.0276609171224232,2,33,0,Silent Investors,3.6142464,6.896586
972121,Canada,Quebec,Montreal,H2Y 2W2,Female,High School or Below,59842.0,Married,Nova,6439.0,Standard,2016,2,,,0.0,0.9090909090909092,457.5181818181818,0.737443979524649,0.351494078869878,0,0,0.071942076,0,Low,0,0,26,0.0101407284768211,2,21,0,Silent Investors,6.566825,12.7356415
907636,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Nova,6439.33,Standard,2012,7,,,0.0,0.8181818181818182,-352.96363636363634,0.3587222021622311,0.4378378848058761,0,0,0.006815057,0,Low,0,0,16,0.014704878880928,2,64,0,Silent Investors,2.9467163,8.857709
378920,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,63722.0,Married,Nova,6446.92,Standard,2014,11,2018.0,10.0,0.0909090909090909,0.0909090909090909,-168.74545454545455,0.4448036362864001,0.2301952727504436,2,1,0.8711659,1,High,1,1,19,0.0631087662337662,2,36,0,Silent Investors,3.6510043,10.263811
635616,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,54486.0,Married,Nova,6451.26,Standard,2013,8,,,0.0,1.0,208.4,0.6210360867441219,0.4136891739767634,0,0,0.061717927,0,Low,0,0,25,0.0,2,51,0,Silent Investors,6.299457,12.725248
559879,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,59382.0,Married,Nova,6457.56,Standard,2013,7,,,0.2727272727272727,1.0,-58.263636363636365,0.4964295575709947,0.5601620418196106,1,1,0.9827145,1,High,1,3,7,0.0,2,52,0,Silent Investors,3.624887,5.716595
555831,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,48909.0,Married,Nova,6459.64,Standard,2017,6,2018.0,2.0,0.0,0.3636363636363636,211.0909090909091,0.6222934941908626,0.2224028608336503,2,1,0.2499478,0,Low,0,0,7,0.0798675496688741,2,5,0,Silent Investors,3.6330154,6.1910477
923201,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,48909.0,Married,Nova,6459.64,Standard,2015,7,,,0.0909090909090909,1.0,249.0909090909091,0.6400501263779445,0.444348598450253,0,0,0.028929047,0,Low,0,1,13,0.0,2,28,0,Silent Investors,4.171579,7.4780865
134397,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,67497.0,Married,Nova,6470.54,Standard,2014,12,,,0.0,0.4545454545454545,48.30909090909091,0.5462288396593106,0.2724949844658432,0,0,0.017133446,0,Low,0,0,9,0.0504110954239681,2,35,0,Silent Investors,3.6671796,6.42566
326988,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95723.0,Single,Nova,6486.11,Standard,2017,4,,,0.0,1.0,522.8181818181819,0.767957350098766,0.3696127949703702,0,0,0.0135689005,0,Low,0,0,10,0.0,2,7,0,Silent Investors,3.1124306,6.12133
788354,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,101441.0,Divorced,Nova,6488.9,Standard,2014,6,,,0.0,1.0,-16.136363636363637,0.5161147809094964,0.445165565727151,0,0,0.063470475,0,Low,0,0,18,0.0,2,41,0,Silent Investors,4.085829,9.840242
489221,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,50200.0,Married,Nova,6494.24,Standard,2012,12,,,0.1818181818181818,1.0,79.7909090909091,0.5609396571865509,0.5044453755713074,0,0,0.13465329,0,Low,0,2,13,0.0,2,59,0,Silent Investors,4.3639193,7.6555614
891696,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,97241.0,Married,Nova,6496.2,Standard,2015,7,,,0.1818181818181818,0.2727272727272727,-166.87272727272727,0.4456787239013615,0.320841837375046,0,0,0.14341128,0,Low,0,2,18,0.0293288212069937,2,28,0,Silent Investors,3.6533859,9.814915
475123,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6500.41,Standard,2013,5,,,0.0,0.0,55.00909090909091,0.5493596142817697,0.135192115715469,0,0,0.01213779,0,Low,0,0,25,0.0157721110549254,2,54,0,Silent Investors,6.3561225,12.545808
781052,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Nova,6503.14,Standard,2014,12,,,0.0,0.2727272727272727,805.4636363636364,0.9000318599859817,0.1118086238223872,0,0,0.0014934621,0,Low,0,0,21,0.032111333730438,2,35,0,Silent Investors,5.062489,11.368205
273478,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,199894.0,Married,Nova,6503.4,Standard,2016,8,,,0.0,0.0909090909090909,175.35454545454544,0.6055946135383701,0.1455943432112162,0,0,0.3974726,1,Medium,0,0,18,0.1338964414234306,2,15,0,Silent Investors,3.14043,9.9793625
834523,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,199894.0,Married,Nova,6503.4,Standard,2012,6,,,0.0909090909090909,1.0,19.827272727272728,0.5329198615152609,0.4764876779090581,0,0,0.027166761,0,Low,0,1,19,0.0,2,65,0,Silent Investors,4.0916862,10.464086
951624,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,199894.0,Married,Nova,6503.4,Standard,2015,3,,,0.0909090909090909,0.2727272727272727,-424.6363636363636,0.3252309848983667,0.3206125227123081,0,0,0.047713537,0,Low,0,1,22,0.0232039268183846,2,32,0,Silent Investors,5.267641,11.790267
943553,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Nova,6507.75,Standard,2014,11,,,0.0,0.9090909090909092,472.7363636363637,0.7445551283957436,0.3493607342085496,0,0,0.028581217,0,Low,0,0,27,0.0129923378520359,2,36,0,Silent Investors,6.757949,12.874468
106839,Canada,Ontario,London,M5B 3E4,Male,Bachelor,63081.0,Married,Nova,6511.47,Standard,2014,7,,,0.0,1.0,427.6454545454545,0.7234850576665748,0.3829544827000275,0,0,0.08645305,0,Low,0,0,12,0.0,2,40,0,Silent Investors,3.8795793,7.057489
326418,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,68521.0,Married,Nova,6513.61,Standard,2014,7,,,0.4545454545454545,0.7272727272727273,-390.9363636363637,0.3409783139695418,0.5977065058091374,1,1,0.98760545,1,High,1,5,7,0.0378747628083491,2,40,0,Silent Investors,3.429089,6.0278163
446302,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Nova,6514.95,Standard,2015,3,,,0.0909090909090909,0.6363636363636364,252.3636363636364,0.6415794057050614,0.3347989055612088,0,0,0.035353143,0,Low,0,1,13,0.0306276240714824,2,32,0,Silent Investors,3.547367,7.435799
275209,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,66488.0,Married,Nova,6515.03,Standard,2014,11,,,0.0909090909090909,0.0909090909090909,184.55454545454543,0.6098935876468214,0.1806682873423172,0,0,0.022597436,0,Low,0,1,15,0.053030303030303,2,36,0,Silent Investors,3.4021018,8.376804
129976,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,60295.0,Married,Nova,6519.29,Standard,2016,6,,,0.1818181818181818,0.0,-275.3454545454546,0.3949916102036915,0.2542297896661653,0,0,0.20727348,0,Low,0,2,13,0.0855900562408431,2,17,0,Silent Investors,3.452825,7.5762286
197096,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,60295.0,Married,Nova,6519.29,Standard,2013,7,,,0.0,0.5454545454545454,130.63636363636363,0.5846987107325674,0.2882267504165934,0,0,0.0044806465,0,Low,0,0,13,0.0452243551996231,2,52,0,Silent Investors,3.6754198,7.385636
160707,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,100487.0,Married,Nova,6520.82,Standard,2013,10,,,0.0,0.2727272727272727,65.63636363636364,0.5543255240967695,0.2155205245891509,0,0,0.004975308,0,Low,0,0,17,0.0375876395741365,2,49,0,Silent Investors,3.6310077,9.407926
340604,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,85038.0,Married,Nova,6521.37,Standard,2012,11,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.9995504,1,High,1,72,0,0.0,2,60,3,Ghost Members,-6.005584,1.1515317
974209,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,85038.0,Married,Nova,6521.37,Standard,2012,5,,,0.0,0.0909090909090909,-97.06363636363636,0.4782991015483954,0.1837829968082086,0,0,0.00044841008,0,Low,0,0,22,0.028374788698382,2,66,0,Silent Investors,5.2793922,11.825637
244611,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,64381.0,Married,Nova,6529.91,Standard,2016,9,,,0.2727272727272727,0.9090909090909092,-506.5090909090909,0.286973513731654,0.5957261276986856,1,1,0.93545294,1,High,1,3,17,0.019040801717967,2,14,0,Silent Investors,3.308443,9.331086
931244,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,50141.0,Married,Nova,6532.01,Standard,2012,6,,,0.0909090909090909,0.9090909090909092,64.05454545454545,0.5535863724219962,0.4430149973643102,0,0,0.0032207265,0,Low,0,1,13,0.030898340644669,2,65,0,Silent Investors,3.5432448,7.44524
778590,Canada,Alberta,Edmonton,T9G 1W3,Female,College,,Single,Nova,6535.56,Standard,2013,1,,,0.0,0.2727272727272727,-163.4181818181818,0.4472929631910963,0.2476302928608529,0,0,0.020393481,0,Low,0,0,9,0.0346543451217344,2,58,0,Silent Investors,3.7320392,6.390674
669810,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,188179.0,Divorced,Nova,6540.2,Standard,2012,10,,,0.0,0.1818181818181818,-21.12727272727273,0.5137826299356428,0.2004106655647616,0,0,0.0052562724,0,Low,0,0,24,0.0130514380204334,2,61,0,Silent Investors,6.0934205,12.180391
400265,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Nova,6553.94,Standard,2016,12,,,0.0,1.0,-322.1636363636364,0.3731144198296552,0.4880656740511034,0,0,0.07835201,0,Low,0,0,12,0.0,2,11,0,Silent Investors,3.9471421,7.070359
575070,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,239677.0,Single,Nova,6554.22,Standard,2015,6,,,0.0,0.3636363636363636,112.08181818181818,0.5760285465474395,0.2362823451266772,0,0,0.039254848,0,Low,0,0,15,0.0595814079913019,2,29,0,Silent Investors,3.3782275,8.415063
734838,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,197007.0,Married,Nova,6555.36,Standard,2014,11,2018.0,2.0,0.2727272727272727,0.3636363636363636,-431.96363636363634,0.3218070984048767,0.4216396886603551,2,1,0.9305864,1,High,1,3,22,0.0108726549175668,2,36,0,Silent Investors,4.927788,11.646835
371159,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,6559.35,Standard,2014,12,,,0.0,1.0,171.36363636363637,0.6037297423589134,0.4188810772923259,0,0,0.24380732,0,Low,0,0,21,0.0,2,35,0,Silent Investors,5.0716105,11.299023
876254,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,6560.82,Standard,2017,3,,,0.0,0.0909090909090909,127.86363636363636,0.5834030713026487,0.1522518058819326,0,0,0.058471106,0,Low,0,0,15,0.0582459944584989,2,8,0,Silent Investors,3.4367318,8.405751
233738,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Nova,6582.45,Standard,2013,10,,,0.0,0.4545454545454545,-359.8090909090909,0.3555234595696778,0.329706598492733,0,0,0.010153154,0,Low,0,0,18,0.0405714682016783,2,49,0,Silent Investors,3.7938414,9.971289
420008,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Nova,6583.21,Standard,2013,5,,,0.0,0.0909090909090909,312.7818181818182,0.6698116012828955,0.1263292468878586,0,0,0.008408034,0,Low,0,0,17,0.0155305112699285,2,54,0,Silent Investors,3.7198188,9.37915
494536,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,6583.21,Standard,2017,3,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.9996414,1,High,1,72,0,0.0,2,8,3,Ghost Members,-5.9211106,1.1995047
132935,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Nova,6595.1,Standard,2013,3,,,0.0,0.1818181818181818,29.70909090909091,0.5375374354835285,0.1932842239003959,0,0,0.070486,0,Low,0,0,25,0.0208078335373317,2,56,0,Silent Investors,6.34893,12.487982
501602,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6600.48,Standard,2015,11,,,0.0,0.0909090909090909,520.9363636363636,0.7670780144856736,0.0971493229270251,0,0,0.010808269,0,Low,0,0,18,0.016272128868719,2,24,0,Silent Investors,4.069194,9.831258
438869,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,49187.0,Married,Nova,6610.05,Standard,2012,12,,,0.0909090909090909,0.3636363636363636,-70.88181818181818,0.4905333361653322,0.2982945446049458,0,0,0.013201505,0,Low,0,1,25,0.0154126713336078,2,59,0,Silent Investors,6.3912435,12.555395
493350,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,49187.0,Married,Nova,6610.05,Standard,2017,4,,,0.0,0.1818181818181818,377.1727272727273,0.6999001720439244,0.1445754029322772,0,0,0.047725644,0,Low,0,0,13,0.0572453936714954,2,7,0,Silent Investors,3.6599078,7.3949404
800878,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,52975.0,Single,Nova,6612.62,Standard,2017,1,,,0.0,1.0,295.5272727272727,0.6617489008304837,0.4014753297508548,0,0,0.043723684,0,Low,0,0,27,0.0,2,10,0,Silent Investors,6.756032,12.785404
966372,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Nova,6617.14,Standard,2013,12,,,0.0,1.0,-219.26363636363635,0.4211975106730953,0.4736407467980713,0,0,0.14624788,0,Low,0,0,19,0.0,2,47,0,Silent Investors,4.0957956,10.581976
885723,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,50255.0,Single,Nova,6620.44,Standard,2013,12,,,0.2727272727272727,0.5454545454545454,-186.14545454545456,0.4366729678638942,0.4417253823681044,0,0,0.11393984,0,Low,0,3,19,0.013822621386472,2,47,0,Silent Investors,3.999466,10.617075
372237,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,6624.61,Standard,2013,8,,,0.0,1.0,538.7363636363636,0.7753955948259383,0.3673813215522185,0,0,0.17676978,0,Low,0,0,20,0.0,2,51,0,Silent Investors,4.8512464,10.908169
152014,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,62245.0,Married,Nova,6625.29,Standard,2016,4,,,0.0,0.0909090909090909,737.3272727272728,0.8681931139950299,0.0668147930742183,0,0,0.0489464,0,Low,0,0,30,0.0091348088531187,2,19,0,Silent Investors,7.3664966,12.957057
874184,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Divorced,Nova,6630.84,Standard,2014,2,,,0.0909090909090909,0.2727272727272727,-305.3272727272727,0.3809817123680466,0.3038873044714042,0,0,0.03419579,0,Low,0,1,26,0.030058967352222,2,45,0,Silent Investors,6.6033196,12.58537
269297,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,47702.0,Married,Nova,6638.12,Standard,2014,4,,,0.1818181818181818,0.1818181818181818,-408.2181818181818,0.3329028695227374,0.3274018664159061,0,0,0.07497662,0,Low,0,2,19,0.0208527493010251,2,43,0,Silent Investors,4.1714683,10.439188
414757,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,47379.0,Married,Nova,6645.93,Standard,2014,7,,,0.0,0.4545454545454545,344.7454545454545,0.6847475627110725,0.2309393675503145,0,0,0.020885844,0,Low,0,0,13,0.035947286012526,2,40,0,Silent Investors,3.7730374,7.4380016
325382,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Nova,6656.71,Standard,2014,5,,,0.0,0.9090909090909092,-482.7363636363637,0.2980820288439073,0.4833026640741005,0,0,0.09034885,0,Low,0,0,21,0.0116731517509727,2,42,0,Silent Investors,5.034048,11.288582
901690,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72638.0,Married,Nova,6661.18,Standard,2013,7,,,0.0,1.0,-41.554545454545455,0.5042373781355537,0.4487287865593339,0,0,0.027422735,0,Low,0,0,14,0.0,2,52,0,Silent Investors,4.3744755,7.8572426
207220,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Married,Nova,6661.74,Standard,2016,10,,,0.2727272727272727,0.2727272727272727,-509.1727272727273,0.2857288502793059,0.4051904358252991,0,0,0.31557345,0,Medium,0,3,20,0.018197193685793,2,13,0,Silent Investors,4.2226877,11.09368
490932,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Married,Nova,6669.18,Standard,2015,9,,,0.3636363636363636,0.9090909090909092,-359.8545454545455,0.3555022195790234,0.6115311523081112,1,1,0.99496955,1,High,1,4,21,0.0116627403077102,2,26,0,Silent Investors,4.624697,11.622602
159351,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,73273.0,Married,Nova,6670.85,Standard,2013,8,,,0.0,1.0,158.53636363636363,0.5977358169962406,0.4206792549011278,0,0,0.021778049,0,Low,0,0,14,0.0,2,51,0,Silent Investors,4.38617,7.892059
714757,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Nova,6671.77,Standard,2016,6,,,0.0,0.1818181818181818,-15.745454545454546,0.5162974448291243,0.1996562210967172,0,0,0.011132963,0,Low,0,0,20,0.0208628588378761,2,17,0,Silent Investors,4.8289537,10.798323
755406,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,99706.0,Married,Nova,6674.46,Standard,2014,11,,,0.3636363636363636,1.0,-229.76363636363635,0.416291072831928,0.6205672236049671,1,1,0.9926681,1,High,1,4,11,0.0,2,36,0,Silent Investors,3.2133038,6.5111966
