Loyalty Number,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall
834550,0,5,0,6,13,14,5,7,14,18367,18367.0,1274,229,18367.0,1274,0.06936353242227909,1.7142857142857142,1.5412424456906408,1311.9285714285713,Fall,1,1,0,1
335671,1,8,1,5,16,28,9,3,28,41920,41920.0,602,108,41920.0,602,0.014360687022900763,0.7142857142857143,0.7757633587786259,1497.142857142857,Spring,1,1,1,1
322451,1,72,1,5,13,17,7,5,17,24741,24741.0,0,0,24741.0,0,0.0,1.1764705882352942,1.5730972879026717,1455.3529411764705,Fall,1,1,1,1
967150,2,72,2,4,12,19,5,7,19,31115,31115.0,0,0,31115.0,0,0.0,0.8421052631578947,1.1148320745621083,1637.6315789473683,Summer,1,1,1,1
486956,0,72,0,6,14,19,8,4,19,28928,28928.0,0,0,28928.0,0,0.0,1.263157894736842,1.6095132743362832,1522.5263157894738,Spring,1,1,1,1
598799,0,72,0,9,12,17,6,6,17,27161,27161.0,0,0,27161.0,0,0.0,2.1176470588235294,1.7989028386289165,1597.7058823529412,Fall,1,1,1,1
420508,1,72,1,4,10,15,6,6,15,19922,19922.0,0,0,19922.0,0,0.0,1.0666666666666667,1.415922096175083,1328.1333333333334,Spring,1,1,1,1
355775,2,4,2,2,10,12,4,8,12,22294,22294.0,752,135,22294.0,752,0.03373104871265811,0.6666666666666666,0.7194760922221225,1857.8333333333333,Summer,0,1,1,1
718029,0,6,0,9,18,27,9,3,27,40291,40291.0,495,89,40291.0,495,0.012285622099228115,1.3333333333333333,1.140999230597404,1492.2592592592594,Fall,1,1,1,1
518061,0,7,0,10,11,23,8,4,23,45304,45304.0,324,58,45304.0,324,0.00715168638530814,1.7391304347826086,1.6395020307257637,1969.7391304347825,Fall,1,1,1,1
899871,0,72,0,3,10,17,7,5,17,19635,19635.0,0,0,19635.0,0,0.0,0.7058823529411765,0.7786096256684492,1155.0,Spring,1,1,1,1
995333,1,0,0,3,9,13,4,8,13,18266,18266.0,316,57,18266.0,316,0.017299901456257528,0.9230769230769231,0.98543742472353,1405.076923076923,Fall,1,1,1,1
455866,0,72,0,5,10,18,7,5,18,25539,25539.0,0,0,25539.0,0,0.0,1.1111111111111112,0.893535377266142,1418.8333333333333,Fall,1,1,1,1
663719,2,5,2,3,7,11,4,8,11,10043,10043.0,575,104,10043.0,575,0.05725380862292144,1.0909090909090908,1.3394404062531116,913.0,Spring,0,1,1,1
704967,1,1,1,2,9,14,5,7,14,18113,18113.0,514,93,18113.0,514,0.028377408491138963,0.5714285714285714,0.6532324849555567,1293.7857142857142,Spring,1,1,1,1
546796,2,72,2,1,11,16,6,6,16,28566,28566.0,0,0,28566.0,0,0.0,0.25,0.22992368550024506,1785.375,Spring,1,1,1,1
459737,0,72,0,2,7,14,5,7,14,23785,23785.0,0,0,23785.0,0,0.0,0.5714285714285714,0.40798822787471095,1698.9285714285713,Spring,0,1,1,1
598364,1,72,1,3,10,10,4,8,10,10199,10199.0,0,0,10199.0,0,0.0,1.2,1.999803902343367,1019.9,Fall,0,1,0,1
351367,3,72,3,0,12,19,5,7,19,21804,21804.0,0,0,21804.0,0,0.0,0.0,0.0,1147.578947368421,Summer,1,1,0,0
526822,1,72,1,3,12,25,7,5,25,41410,41410.0,0,0,41410.0,0,0.0,0.48,0.6221685583192466,1656.4,Spring,1,1,1,1
504403,0,72,0,11,14,15,6,6,15,17852,17852.0,0,0,17852.0,0,0.0,2.933333333333333,2.5128837105086266,1190.1333333333334,Fall,1,1,0,1
945485,1,2,1,2,10,19,7,5,19,27870,27870.0,379,68,27870.0,379,0.013598851811984213,0.42105263157894735,0.4050233225690707,1466.842105263158,Spring,1,1,1,1
373374,0,72,0,5,10,16,5,7,16,28688,28688.0,0,0,28688.0,0,0.0,1.25,1.352063580591188,1793.0,Fall,1,1,1,1
842641,0,72,0,4,7,19,9,3,19,32548,32548.0,0,0,32548.0,0,0.0,0.8421052631578947,0.8675187415509401,1713.0526315789473,Spring,1,1,1,1
205698,0,3,0,8,19,22,5,7,22,35973,35973.0,1224,221,35973.0,1224,0.03402551913935452,1.4545454545454546,1.0140939037611543,1635.1363636363637,Fall,1,1,0,1
348202,2,72,2,3,12,12,4,8,12,14204,14204.0,0,0,14204.0,0,0.0,1.0,1.770768797521825,1183.6666666666667,Summer,0,1,0,1
339151,0,1,0,3,8,19,7,5,19,28565,28565.0,1016,183,28565.0,1016,0.03556800280063014,0.631578947368421,0.6774724312970418,1503.421052631579,Fall,1,1,1,1
438822,1,1,1,4,10,17,8,4,17,23122,23122.0,411,74,23122.0,411,0.01777527895510769,0.9411764705882353,1.0057953464233198,1360.1176470588234,Summer,1,1,1,1
844125,3,3,3,0,6,6,2,10,6,10986,10986.0,1184,213,10986.0,1184,0.10777352994720553,0.0,0.0,1831.0,Summer,0,1,0,0
298817,2,9,2,1,7,13,6,6,13,17073,17073.0,343,62,17073.0,343,0.02009020090200902,0.3076923076923077,0.4847419902770456,1313.3076923076924,Summer,1,1,1,1
975298,1,72,1,3,6,17,7,5,17,30329,30329.0,0,0,30329.0,0,0.0,0.7058823529411765,0.568169079099212,1784.0588235294117,Spring,1,1,1,1
644251,0,1,0,3,8,17,7,5,17,22619,22619.0,394,71,22619.0,394,0.0174189840399664,0.7058823529411765,0.8382333436491445,1330.5294117647059,Fall,1,1,1,1
369569,1,8,1,5,23,36,10,2,36,59002,59002.0,611,110,59002.0,611,0.01035558116674011,0.5555555555555556,0.3999864411375886,1638.9444444444443,Spring,1,1,1,1
379629,0,0,0,2,8,14,6,6,14,22843,22843.0,334,60,22843.0,334,0.014621547082257146,0.5714285714285714,0.7995447182944447,1631.642857142857,Spring,0,1,1,1
332387,0,0,0,5,18,26,8,4,26,38629,38629.0,1267,228,38629.0,1267,0.03279919231665329,0.7692307692307693,0.7609826814051619,1485.7307692307693,Summer,1,1,1,1
167795,0,8,0,5,14,23,8,4,23,34621,34621.0,551,99,34621.0,551,0.01591519597931891,0.8695652173913043,0.6518586984778025,1505.2608695652175,Fall,1,1,1,1
182272,0,1,0,8,18,22,9,3,22,31407,31407.0,920,165,31407.0,920,0.029292832807972746,1.4545454545454546,1.8450663864743528,1427.590909090909,Fall,1,1,1,1
262613,0,5,0,2,8,14,6,6,14,20296,20296.0,1158,209,20296.0,1158,0.057055577453685453,0.5714285714285714,0.25660228616476155,1449.7142857142858,Summer,1,1,1,1
293212,0,72,0,4,11,23,9,3,23,37305,37305.0,0,0,37305.0,0,0.0,0.6956521739130435,0.7398472054684359,1621.9565217391305,Fall,1,1,1,1
567227,0,6,0,7,15,21,6,6,21,33374,33374.0,377,68,33374.0,377,0.011296218613291784,1.3333333333333333,0.9796847845628334,1589.2380952380952,Fall,0,1,1,1
665890,0,5,0,8,14,20,5,7,20,28779,28779.0,704,127,28779.0,704,0.02446228152472289,1.6,1.1558428020431564,1438.95,Fall,1,1,1,1
204763,2,72,2,1,4,10,7,5,10,13904,13904.0,0,0,13904.0,0,0.0,0.4,0.36104718066743385,1390.4,Spring,1,1,1,1
205170,0,72,0,5,10,13,7,5,13,17072,17072.0,0,0,17072.0,0,0.0,1.5384615384615385,2.1944704779756328,1313.2307692307693,Fall,1,1,1,1
462337,3,72,3,0,11,11,3,9,11,12382,12382.0,0,0,12382.0,0,0.0,0.0,0.0,1125.6363636363637,Summer,0,1,0,0
677435,1,72,1,2,13,16,5,7,16,29093,29093.0,0,0,29093.0,0,0.0,0.5,0.44381810057402127,1818.3125,Spring,0,1,1,1
499132,1,9,1,2,11,13,5,7,13,22113,22113.0,431,78,22113.0,431,0.019490797268575045,0.6153846153846154,0.49256093700538145,1701.0,Fall,1,1,0,1
818597,0,7,0,4,9,14,6,6,14,17158,17158.0,485,87,17158.0,485,0.02826669775032055,1.1428571428571428,1.430003496911062,1225.5714285714287,Fall,1,1,1,1
498632,3,1,1,0,13,25,7,5,25,41042,41042.0,958,172,41042.0,958,0.023341942400467813,0.0,0.0,1641.68,Spring,1,1,1,0
422152,1,7,1,5,19,28,8,4,28,44975,44975.0,432,78,44975.0,432,0.009605336297943301,0.7142857142857143,0.4369538632573652,1606.25,Summer,1,1,1,1
644652,0,4,0,5,20,25,8,4,25,32132,32132.0,491,88,32132.0,491,0.01528071704220092,0.8,0.8629403709697497,1285.28,Summer,1,1,1,1
182749,0,0,0,6,6,14,5,7,14,21635,21635.0,733,131,21635.0,733,0.03388028657268315,1.7142857142857142,1.8837993991217934,1545.357142857143,Fall,1,0,1,1
906848,0,1,0,9,14,22,8,4,22,44240,44240.0,587,106,44240.0,587,0.013268535262206149,1.6363636363636365,1.5489150090415913,2010.909090909091,Fall,1,1,1,1
100364,1,7,1,2,13,20,7,5,20,29286,29286.0,559,101,29286.0,559,0.019087618657378954,0.4,0.2250904869220788,1464.3,Summer,1,1,1,1
392402,1,1,1,1,5,13,6,6,13,25924,25924.0,793,143,25924.0,793,0.03058941521370159,0.3076923076923077,0.3386823021138713,1994.1538461538462,Spring,1,1,1,1
171264,0,72,0,3,15,24,8,4,24,40484,40484.0,0,0,40484.0,0,0.0,0.5,0.3736784902677601,1686.8333333333333,Summer,1,1,1,1
273213,1,72,1,5,10,19,8,4,19,26909,26909.0,0,0,26909.0,0,0.0,1.0526315789473684,1.1875580660745475,1416.2631578947369,Fall,1,1,1,1
714825,4,72,4,0,6,12,3,9,12,26724,26724.0,0,0,26724.0,0,0.0,0.0,0.0,2227.0,Spring,1,1,1,0
363314,1,3,1,2,4,14,6,6,14,21078,21078.0,446,80,21078.0,446,0.021159502799127053,0.5714285714285714,0.615618180092988,1505.5714285714287,Fall,1,1,1,1
377288,1,5,1,2,8,18,6,6,18,30306,30306.0,816,147,30306.0,816,0.02692536131459117,0.4444444444444444,0.6380254735035966,1683.6666666666667,Spring,1,1,1,1
128007,0,3,0,4,13,23,6,6,23,29483,29483.0,1105,199,29483.0,1105,0.03747922531628396,0.6956521739130435,0.835600176372825,1281.8695652173913,Fall,0,1,1,1
751628,1,4,1,3,14,17,5,7,17,20669,20669.0,1542,278,20669.0,1542,0.07460448013933911,0.7058823529411765,0.6531520634767043,1215.8235294117646,Summer,1,1,0,1
359466,0,3,0,3,9,17,7,5,17,28071,28071.0,1552,279,28071.0,1552,0.05528837590395782,0.7058823529411765,0.6288340280004275,1651.235294117647,Spring,1,1,1,1
278822,2,10,2,2,6,18,7,5,18,28358,28358.0,360,65,28358.0,360,0.012694830382960716,0.4444444444444444,0.3811270188306651,1575.4444444444443,Spring,1,1,1,1
260452,1,8,1,1,10,17,7,5,17,24430,24430.0,645,116,24430.0,645,0.02640196479738027,0.23529411764705882,0.09398280802292264,1437.0588235294117,Spring,1,1,1,1
694828,0,72,0,9,18,24,10,2,24,40343,40343.0,0,0,40343.0,0,0.0,1.5,1.2146840839798725,1680.9583333333333,Fall,1,1,1,1
921130,1,72,1,4,12,22,6,6,22,31184,31184.0,0,0,31184.0,0,0.0,0.7272727272727273,0.4746023601847101,1417.4545454545455,Spring,1,1,1,1
926609,0,72,0,7,14,23,8,4,23,30613,30613.0,0,0,30613.0,0,0.0,1.2173913043478262,1.1904746349590043,1331.0,Spring,1,1,1,1
653015,0,5,0,5,9,13,6,6,13,19701,19701.0,497,89,19701.0,497,0.025227145830160905,1.5384615384615385,1.3367849347748846,1515.4615384615386,Fall,1,1,1,1
437737,1,1,1,3,12,15,6,6,15,24261,24261.0,1592,286,24261.0,1592,0.06561971889040023,0.8,0.4949507439924158,1617.4,Summer,0,1,1,1
525129,1,2,1,6,15,22,7,5,22,27614,27614.0,1338,240,27614.0,1338,0.048453682914463676,1.0909090909090908,0.6857391178387774,1255.1818181818182,Fall,1,1,1,1
418910,0,3,0,5,10,16,7,5,16,23692,23692.0,526,95,23692.0,526,0.022201587033597838,1.25,1.0197535032922505,1480.75,Fall,1,1,1,1
430413,0,72,0,3,15,26,8,4,26,40697,40697.0,0,0,40697.0,0,0.0,0.46153846153846156,0.18989114676757501,1565.2692307692307,Spring,1,1,1,1
732009,0,1,0,5,7,8,4,8,8,12193,12193.0,599,108,12193.0,599,0.04912654801935537,2.5,1.9178217009759697,1524.125,Fall,1,1,0,1
792695,2,5,2,3,6,7,4,8,7,11734,11734.0,901,162,11734.0,901,0.07678540991989091,1.7142857142857142,1.4245781489688085,1676.2857142857142,Summer,0,1,1,1
851986,0,72,0,1,4,16,8,4,16,26351,26351.0,0,0,26351.0,0,0.0,0.25,0.24469659595461274,1646.9375,Spring,1,1,1,1
298869,2,4,2,4,11,19,7,5,19,26773,26773.0,1186,214,26773.0,1186,0.04429836028835021,0.8421052631578947,1.1288985171628132,1409.1052631578948,Spring,1,1,1,1
724979,0,0,0,4,10,10,5,7,10,18331,18331.0,359,65,18331.0,359,0.019584310730456602,1.6,1.6498827123452076,1833.1,Fall,0,1,0,1
272672,0,1,0,5,7,15,8,4,15,25127,25127.0,818,148,25127.0,818,0.032554622517610536,1.3333333333333333,1.5070641142993593,1675.1333333333334,Fall,1,1,1,1
930489,0,0,0,6,13,19,7,5,19,31839,31839.0,476,86,31839.0,476,0.01495021828575018,1.263157894736842,0.9894783127610792,1675.7368421052631,Fall,1,1,1,1
302186,2,72,2,4,11,24,7,5,24,27379,27379.0,0,0,27379.0,0,0.0,0.6666666666666666,0.8608057270170568,1140.7916666666667,Spring,1,1,1,1
313437,1,2,1,2,5,7,4,8,7,11076,11076.0,954,172,11076.0,954,0.08613217768147345,1.1428571428571428,0.9924160346695557,1582.2857142857142,Summer,1,1,0,1
378827,1,1,1,4,12,19,7,5,19,30881,30881.0,1593,287,30881.0,1593,0.0515851170622713,0.8421052631578947,0.9719892490528157,1625.3157894736842,Fall,1,1,1,1
996349,0,2,0,5,9,19,7,5,19,29602,29602.0,1034,187,29602.0,1034,0.03493007229241268,1.0526315789473684,0.5398283899736505,1558.0,Fall,1,1,1,1
176166,0,5,0,3,16,23,8,4,23,37451,37451.0,1334,240,37451.0,1334,0.03561987663880804,0.5217391304347826,0.19289204560625883,1628.304347826087,Spring,1,1,1,1
982059,4,72,4,0,8,18,6,6,18,21666,21666.0,0,0,21666.0,0,0.0,0.0,0.0,1203.6666666666667,Spring,1,1,1,0
300870,0,2,0,6,10,22,8,4,22,25778,25778.0,412,74,25778.0,412,0.015982620839475523,1.0909090909090908,1.5054697804329273,1171.7272727272727,Spring,1,1,1,1
166938,0,72,0,9,13,13,4,8,13,23953,23953.0,0,0,23953.0,0,0.0,2.769230769230769,2.346094434935081,1842.5384615384614,Fall,0,1,0,1
840667,1,72,1,2,3,13,6,6,13,23359,23359.0,0,0,23359.0,0,0.0,0.6153846153846154,0.6993450062074575,1796.8461538461538,Spring,1,1,1,1
515667,0,72,0,8,16,19,7,5,19,23734,23734.0,0,0,23734.0,0,0.0,1.6842105263157894,2.45234684418977,1249.157894736842,Fall,1,1,1,1
581260,0,72,0,5,9,19,6,6,19,32053,32053.0,0,0,32053.0,0,0.0,1.0526315789473684,1.220228995725829,1687.0,Fall,1,1,1,1
428843,0,8,0,3,7,15,6,6,15,22474,22474.0,480,86,22474.0,480,0.02135801370472546,0.8,0.7240366645901931,1498.2666666666667,Spring,1,1,1,1
741031,1,2,1,5,18,20,7,5,20,26546,26546.0,415,75,26546.0,415,0.01563324041286823,1.0,0.959240563550064,1327.3,Summer,1,1,1,1
495942,1,7,1,5,13,20,8,4,20,31418,31418.0,407,73,31418.0,407,0.012954357374753325,1.0,0.9618689922974091,1570.9,Spring,1,1,1,1
989134,0,3,0,7,11,25,7,5,25,38236,38236.0,498,90,38236.0,498,0.013024374934616592,1.12,1.023538026990271,1529.44,Fall,1,1,1,1
533157,0,2,0,5,13,18,7,5,18,25310,25310.0,1564,282,25310.0,1564,0.061793757408139076,1.1111111111111112,1.657368629000395,1406.111111111111,Fall,1,1,1,1
745729,0,72,0,2,19,24,8,4,24,43548,43548.0,0,0,43548.0,0,0.0,0.3333333333333333,0.3284651419123725,1814.5,Spring,0,1,1,1
841296,10,72,10,0,0,2,1,11,2,1072,1072.0,0,0,1072.0,0,0.0,0.0,0.0,536.0,Winter,1,0,0,0
366894,1,6,1,7,13,16,6,6,16,22548,22548.0,653,118,22548.0,653,0.02896043995032819,1.75,1.167110164981373,1409.25,Fall,1,1,1,1
747759,1,72,1,9,15,15,4,8,15,20426,20426.0,0,0,20426.0,0,0.0,2.4,1.6042299030647214,1361.7333333333333,Fall,0,1,0,1
701485,0,72,0,5,15,20,7,5,20,28535,28535.0,0,0,28535.0,0,0.0,1.0,0.516418433502716,1426.75,Fall,1,1,1,1
937127,0,72,0,6,10,16,5,7,16,17378,17378.0,0,0,17378.0,0,0.0,1.5,0.9128783519392335,1086.125,Fall,0,1,1,1
561520,1,4,1,5,12,16,6,6,16,23463,23463.0,1188,214,23463.0,1188,0.05063291139240506,1.25,0.7196010740314538,1466.4375,Summer,0,1,1,1
687199,0,1,0,6,14,24,9,3,24,30790,30790.0,566,102,30790.0,566,0.018382591750568368,1.0,1.3545956479376422,1282.9166666666667,Fall,1,1,1,1
598706,0,2,0,2,10,17,6,6,17,20051,20051.0,486,87,20051.0,486,0.02423819260884744,0.47058823529411764,0.5266570245873023,1179.4705882352941,Fall,1,1,1,1
892068,2,3,2,1,9,17,7,5,17,18310,18310.0,585,105,18310.0,585,0.03194975423265975,0.23529411764705882,0.25865647187329327,1077.0588235294117,Spring,1,1,1,1
409603,0,4,0,6,15,15,6,6,15,16451,16451.0,548,99,16451.0,548,0.03331104492128138,1.6,1.624946811743967,1096.7333333333333,Fall,0,1,0,1
407411,0,72,0,3,13,19,8,4,19,28956,28956.0,0,0,28956.0,0,0.0,0.631578947368421,0.6024312750379887,1524.0,Spring,1,1,1,1
214995,1,2,1,3,9,13,3,9,13,13299,13299.0,411,74,13299.0,411,0.030904579291676067,0.9230769230769231,0.5134220618091586,1023.0,Fall,1,1,0,1
304131,0,72,0,4,9,18,6,6,18,23756,23756.0,0,0,23756.0,0,0.0,0.8888888888888888,0.7312678902172083,1319.7777777777778,Fall,1,1,1,1
346925,0,72,0,3,10,16,7,5,16,26346,26346.0,0,0,26346.0,0,0.0,0.75,0.7920746982464131,1646.625,Spring,1,1,1,1
451391,0,2,0,7,11,14,7,5,14,22182,22182.0,383,69,22182.0,383,0.017266251915967902,2.0,2.0192949238121,1584.4285714285713,Fall,1,1,1,1
482402,0,5,0,7,13,16,8,4,16,22749,22749.0,484,87,22749.0,484,0.021275660468592025,1.75,2.079563936876346,1421.8125,Fall,0,1,1,1
715817,1,4,1,5,15,25,9,3,25,30021,30021.0,1310,236,30021.0,1310,0.04363612138169948,0.8,1.3411944971853036,1200.84,Summer,1,1,1,1
766886,1,72,1,2,4,15,6,6,15,21043,21043.0,0,0,21043.0,0,0.0,0.5333333333333333,0.9318063013828827,1402.8666666666666,Spring,1,1,1,1
724414,0,72,0,7,14,17,7,5,17,25011,25011.0,0,0,25011.0,0,0.0,1.6470588235294117,1.4080204709927633,1471.235294117647,Fall,1,1,1,1
341867,0,5,0,6,10,20,8,4,20,28602,28602.0,430,77,28602.0,430,0.015033913712327809,1.2,0.9932172575344381,1430.1,Fall,0,1,1,1
746807,0,72,0,8,10,14,6,6,14,25811,25811.0,0,0,25811.0,0,0.0,2.2857142857142856,2.1062337762969277,1843.642857142857,Fall,1,1,1,1
807570,0,4,0,2,11,28,9,3,28,36584,36584.0,685,123,36584.0,685,0.018724032363874918,0.2857142857142857,0.2972884321014651,1306.5714285714287,Spring,1,1,1,1
617008,0,2,0,5,10,18,7,5,18,26839,26839.0,386,69,26839.0,386,0.014382055963336936,1.1111111111111112,0.595104139498491,1491.0555555555557,Spring,1,1,1,1
394213,1,72,1,1,3,7,5,7,7,9373,9373.0,0,0,9373.0,0,0.0,0.5714285714285714,0.9636189053664782,1339.0,Spring,1,1,1,1
863019,0,0,0,3,8,18,8,4,18,27938,27938.0,486,87,27938.0,486,0.0173956618226072,0.6666666666666666,0.378122986613215,1552.111111111111,Summer,1,1,1,1
906262,0,0,0,4,8,12,5,7,12,25246,25246.0,1570,282,25246.0,1570,0.06218806939713222,1.3333333333333333,1.3852491483799414,2103.8333333333335,Fall,1,1,1,1
290395,3,72,3,0,4,19,6,6,19,23876,23876.0,0,0,23876.0,0,0.0,0.0,0.0,1256.6315789473683,Spring,1,1,1,0
800433,0,72,0,1,9,9,3,9,9,20040,20040.0,0,0,20040.0,0,0.0,0.4444444444444444,0.47684630738522954,2226.6666666666665,Summer,0,1,0,1
637687,1,4,1,3,7,10,6,6,10,16128,16128.0,584,105,16128.0,584,0.036210317460317464,1.2,1.4069940476190477,1612.8,Fall,1,1,1,1
230840,0,1,0,3,7,11,5,7,11,13659,13659.0,581,105,13659.0,581,0.04253605681235815,1.0909090909090908,0.46035580935646825,1241.7272727272727,Summer,1,1,1,1
197113,1,72,1,3,12,20,8,4,20,33560,33560.0,0,0,33560.0,0,0.0,0.6,0.39773539928486296,1678.0,Spring,1,1,1,1
667341,1,8,1,3,4,9,5,7,9,11877,11877.0,518,93,11877.0,518,0.04361370716510903,1.3333333333333333,1.216468805253852,1319.6666666666667,Winter,1,1,1,1
487359,0,72,0,4,9,9,3,9,9,19057,19057.0,0,0,19057.0,0,0.0,1.7777777777777777,1.6680484861205855,2117.4444444444443,Fall,0,1,0,1
460934,0,72,0,6,8,10,6,6,10,19733,19733.0,0,0,19733.0,0,0.0,2.4,2.2046318349972127,1973.3,Fall,0,1,1,1
491773,1,3,1,8,14,24,6,6,24,31827,31827.0,1443,260,31827.0,1443,0.04533886322933359,1.3333333333333333,1.8595532095390706,1326.125,Fall,1,1,1,1
841369,0,72,0,4,7,19,7,5,19,26893,26893.0,0,0,26893.0,0,0.0,0.8421052631578947,0.8370951548730153,1415.421052631579,Spring,1,1,1,1
381651,0,5,0,7,16,20,7,5,20,29338,29338.0,489,88,29338.0,489,0.016667802849546665,1.4,2.06558047583339,1466.9,Fall,1,1,0,1
607453,1,2,1,4,12,22,7,5,22,36997,36997.0,819,148,36997.0,819,0.02213693002135308,0.7272727272727273,0.6818931264697138,1681.6818181818182,Fall,1,1,1,1
351029,0,3,0,1,11,12,5,7,12,17956,17956.0,1129,204,17956.0,1129,0.06287591891289819,0.3333333333333333,0.13544219202494986,1496.3333333333333,Summer,0,1,1,1
386986,0,2,0,3,13,23,7,5,23,37021,37021.0,1223,220,37021.0,1223,0.03303530428675617,0.5217391304347826,0.515491207692931,1609.608695652174,Fall,1,1,1,1
428020,2,9,2,1,12,17,5,7,17,26731,26731.0,490,88,26731.0,490,0.018330777000486326,0.23529411764705882,0.33653810182933674,1572.4117647058824,Summer,1,1,1,1
432298,1,6,1,7,18,27,9,3,27,42585,42585.0,573,103,42585.0,573,0.013455442057062346,1.037037037037037,0.9382646471762358,1577.2222222222222,Summer,1,1,1,1
375105,2,4,2,1,12,18,6,6,18,28366,28366.0,815,147,28366.0,815,0.02873158006063597,0.2222222222222222,0.2701826129873793,1575.888888888889,Spring,1,1,1,1
658861,0,4,0,7,10,20,8,4,20,26166,26166.0,858,154,26166.0,858,0.03279064434762669,1.4,1.8405564472980203,1308.3,Fall,1,1,1,1
556649,0,4,0,4,12,19,7,5,19,31916,31916.0,442,80,31916.0,442,0.013848853239754355,0.8421052631578947,1.1389898483519239,1679.7894736842106,Fall,1,1,1,1
327688,0,4,0,8,10,16,6,6,16,27808,27808.0,484,87,27808.0,484,0.01740506329113924,2.0,2.394131185270426,1738.0,Fall,1,1,1,1
519796,0,9,0,11,19,22,7,5,22,39579,39579.0,312,56,39579.0,312,0.007882968240733722,2.0,2.118295055458703,1799.0454545454545,Fall,1,1,1,1
560714,0,10,0,5,5,8,4,8,8,14056,14056.0,304,55,14056.0,304,0.021627774615822423,2.5,2.479225953329539,1757.0,Fall,1,0,1,1
757691,0,72,0,1,12,18,6,6,18,22399,22399.0,0,0,22399.0,0,0.0,0.2222222222222222,0.14054198848162863,1244.388888888889,Summer,0,1,1,1
854709,0,72,0,4,15,30,8,4,30,50888,50888.0,0,0,50888.0,0,0.0,0.5333333333333333,0.7791227794371954,1696.2666666666667,Spring,1,1,1,1
935235,1,1,1,3,9,16,6,6,16,27471,27471.0,1486,268,27471.0,1486,0.0540934075934622,0.75,0.7452222343562303,1716.9375,Spring,1,1,1,1
339819,0,7,0,1,8,16,8,4,16,30043,30043.0,324,58,30043.0,324,0.01078454215624272,0.25,0.09120260959291682,1877.6875,Spring,1,1,1,1
910028,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
468220,0,4,0,1,13,22,7,5,22,29654,29654.0,811,146,29654.0,811,0.027348755648479127,0.18181818181818182,0.33425507520064746,1347.909090909091,Spring,1,1,1,1
425567,2,72,2,1,10,15,5,7,15,17754,17754.0,0,0,17754.0,0,0.0,0.26666666666666666,0.4672749802861327,1183.6,Summer,1,1,1,1
921278,1,4,1,7,15,25,9,3,25,43520,43520.0,1627,293,43520.0,1627,0.037385110294117646,1.12,1.090625,1740.8,Spring,1,1,1,1
284866,0,72,0,8,13,19,7,5,19,26978,26978.0,0,0,26978.0,0,0.0,1.6842105263157894,1.7337089480317296,1419.8947368421052,Fall,1,1,1,1
764889,1,72,1,2,11,11,3,9,11,11794,11794.0,0,0,11794.0,0,0.0,0.7272727272727273,0.8600983550958115,1072.1818181818182,Summer,0,1,0,1
172757,1,2,1,7,13,24,8,4,24,38856,38856.0,1075,194,38856.0,1075,0.027666254889849702,1.1666666666666667,1.0586781964175418,1619.0,Fall,1,1,1,1
944124,0,72,0,4,8,16,7,5,16,31017,31017.0,0,0,31017.0,0,0.0,1.0,1.0110584518167456,1938.5625,Spring,1,1,1,1
535539,1,72,1,4,10,16,7,5,16,18819,18819.0,0,0,18819.0,0,0.0,1.0,0.9679579148732664,1176.1875,Fall,1,1,1,1
261109,1,72,1,2,15,23,9,3,23,27025,27025.0,0,0,27025.0,0,0.0,0.34782608695652173,0.5276595744680851,1175.0,Summer,1,1,1,1
332276,0,0,0,8,9,12,5,7,12,16779,16779.0,1120,202,16779.0,1120,0.06675010429703797,2.6666666666666665,3.418797306156505,1398.25,Fall,0,1,1,1
404011,0,72,0,2,8,16,8,4,16,26365,26365.0,0,0,26365.0,0,0.0,0.5,0.5370756684999052,1647.8125,Fall,1,1,1,1
438199,0,4,0,7,15,15,4,8,15,24246,24246.0,806,145,24246.0,806,0.03324259671698424,1.8666666666666667,1.1106161841128435,1616.4,Fall,0,1,0,1
510224,1,5,1,3,5,16,7,5,16,20052,20052.0,666,120,20052.0,666,0.03321364452423698,0.75,0.9575104727707959,1253.25,Spring,1,1,1,1
677606,0,72,0,3,11,18,7,5,18,19230,19230.0,0,0,19230.0,0,0.0,0.6666666666666666,0.5859594383775351,1068.3333333333333,Spring,1,1,1,1
684386,1,1,1,2,2,10,6,6,10,16465,16465.0,935,169,16465.0,935,0.05678712420285454,0.8,1.0018827816580627,1646.5,Spring,1,0,1,1
349767,0,72,0,1,11,13,5,7,13,19911,19911.0,0,0,19911.0,0,0.0,0.3076923076923077,0.2529255185575812,1531.6153846153845,Summer,0,1,1,1
148486,4,4,4,0,3,3,1,11,3,2616,2616.0,800,144,2616.0,800,0.3058103975535168,0.0,0.0,872.0,Summer,0,1,0,0
180380,0,5,0,10,25,31,9,3,31,44633,44633.0,682,123,44633.0,682,0.015280173862388816,1.2903225806451613,1.3161562072905697,1439.774193548387,Fall,1,1,1,1
