Loyalty Number,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
902083,3,2,0,1,0,0,56,55327.0,1,0,0,0,0,0,0,0,0,0,0
389706,2,2,0,1,0,0,41,74161.0,0,0,0,0,0,0,1,0,0,0,0
592251,3,2,1,0,0,0,54,85587.0,0,1,0,0,0,0,0,0,0,0,0
690916,5,2,0,0,0,0,41,269631.0,0,0,0,0,0,1,0,0,0,0,0
397480,3,2,0,1,0,0,52,81020.0,0,0,0,0,0,0,1,0,0,0,0
827275,3,2,0,0,1,0,29,78974.0,0,0,1,0,0,0,0,0,0,0,0
514403,2,2,0,1,0,0,35,74161.0,0,0,0,0,0,0,1,0,0,0,0
191814,2,2,0,1,1,0,5,74161.0,0,0,0,0,0,0,1,0,0,0,0
554983,5,2,1,0,0,0,7,243236.0,0,1,0,0,0,0,0,0,0,0,0
156868,3,2,0,0,1,0,31,83249.0,0,0,0,0,0,0,1,0,0,0,0
729805,3,2,1,0,0,0,9,97074.0,0,1,0,0,0,0,0,0,0,0,0
808524,3,2,1,0,0,0,54,97074.0,0,0,0,0,0,0,1,0,0,0,0
415332,3,2,1,0,0,0,18,74745.0,0,0,0,0,0,0,0,0,1,0,0
689275,3,2,1,0,1,0,30,73262.0,0,0,0,0,0,0,1,0,0,0,0
320004,3,2,1,0,0,0,56,54959.0,0,0,0,0,0,1,0,0,0,0,0
717632,1,2,1,0,1,0,15,58214.0,0,0,0,0,0,1,0,0,0,0,0
108896,3,2,1,0,1,0,5,98771.0,0,0,0,0,0,0,1,0,0,0,0
372647,3,2,1,0,1,0,29,65078.0,0,1,0,0,0,0,0,0,0,0,0
533539,2,2,0,1,1,0,17,74161.0,1,0,0,0,0,0,0,0,0,0,0
325490,3,2,1,0,0,0,6,61099.0,0,0,0,0,0,1,0,0,0,0,0
558969,3,2,0,0,1,0,25,98337.0,0,1,0,0,0,0,0,0,0,0,0
863070,3,2,0,0,1,0,57,89340.0,0,0,0,0,0,0,1,0,0,0,0
617296,3,2,1,0,1,0,48,75175.0,0,0,0,0,0,0,0,0,0,1,0
724781,3,2,0,0,0,0,57,56193.0,1,0,0,0,0,0,0,0,0,0,0
368981,1,2,0,0,1,0,46,76162.0,0,1,0,0,0,0,0,0,0,0,0
562234,3,2,1,0,1,0,13,75624.0,0,0,0,0,0,0,1,0,0,0,0
139087,3,2,1,0,0,0,35,46607.0,0,0,0,0,0,0,0,0,1,0,0
822122,2,2,1,0,1,0,10,74161.0,0,1,0,0,0,0,0,0,0,0,0
639419,3,2,0,1,1,0,12,93967.0,0,0,0,0,0,0,1,0,0,0,0
300023,3,2,1,0,0,0,57,48759.0,0,0,0,0,0,0,0,0,1,0,0
795446,3,2,0,0,1,0,21,102779.0,0,1,0,0,0,0,0,0,0,0,0
703804,2,2,1,0,1,0,65,74161.0,0,0,0,0,0,0,0,0,1,0,0
937512,1,2,0,0,1,0,10,73770.0,0,0,0,1,0,0,0,0,0,0,0
348681,2,2,0,1,0,0,27,74161.0,0,1,0,0,0,0,0,0,0,0,0
882590,3,2,0,1,0,0,48,48166.0,0,1,0,0,0,0,0,0,0,0,0
967819,1,2,1,0,1,0,66,56046.0,0,0,0,0,0,0,0,0,1,0,0
288384,2,2,0,1,0,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
294289,2,2,0,1,1,0,60,74161.0,0,1,0,0,0,0,0,0,0,0,0
644017,3,2,1,0,1,0,66,76947.0,0,0,0,0,0,0,1,0,0,0,0
440595,3,2,1,0,0,0,48,71130.0,0,1,0,0,0,0,0,0,0,0,0
955463,3,2,1,0,1,0,49,71130.0,0,0,0,0,0,0,0,0,1,0,0
865855,3,2,1,0,1,0,37,65038.0,0,0,0,0,0,0,0,0,1,0,0
136121,3,2,1,0,1,0,25,61984.0,0,0,0,1,0,0,0,0,0,0,0
424812,3,2,0,0,0,0,34,104990.0,0,1,0,0,0,0,0,0,0,0,0
417240,1,2,1,0,0,0,57,53062.0,0,0,0,0,0,0,1,0,0,0,0
148810,3,2,1,0,1,0,65,67460.0,0,0,0,0,0,0,1,0,0,0,0
941852,3,2,1,0,1,0,15,88356.0,0,0,0,0,0,0,0,0,1,0,0
188071,2,2,0,1,1,0,52,74161.0,0,0,0,1,0,0,0,0,0,0,0
115852,3,2,1,0,0,0,7,59314.0,0,0,0,0,0,0,1,0,0,0,0
467848,3,2,1,0,1,0,63,54477.0,0,0,0,0,0,1,0,0,0,0,0
866983,3,2,1,0,0,0,60,59529.0,0,0,0,0,0,0,1,0,0,0,0
295355,3,2,0,1,0,0,54,79424.0,0,0,0,0,0,0,1,0,0,0,0
462174,3,2,1,0,1,0,17,75335.0,0,0,0,0,0,0,0,0,1,0,0
671803,3,2,0,1,1,0,26,56016.0,0,1,0,0,0,0,0,0,0,0,0
271675,3,2,1,0,1,0,5,77037.0,0,1,0,0,0,0,0,0,0,0,0
767006,3,2,0,0,1,0,19,54784.0,0,1,0,0,0,0,0,0,0,0,0
353455,3,2,0,1,1,0,43,48021.0,0,0,0,0,0,0,1,0,0,0,0
191065,3,2,0,1,1,0,11,79034.0,0,0,0,0,0,0,1,0,0,0,0
540548,3,2,1,0,0,0,11,92646.0,0,0,0,0,0,0,1,0,0,0,0
526094,3,2,1,0,1,0,14,61097.0,0,1,0,0,0,0,0,0,0,0,0
100301,3,2,0,0,1,0,50,70323.0,0,0,0,0,0,0,1,0,0,0,0
737027,3,2,1,0,0,0,67,78033.0,0,1,0,0,0,0,0,0,0,0,0
877603,3,2,1,0,0,0,29,94148.0,0,0,0,0,0,0,0,0,1,0,0
106936,3,2,1,0,0,0,60,67299.0,0,0,0,0,0,0,1,0,0,0,0
173446,5,2,1,0,0,0,7,291264.0,0,0,0,1,0,0,0,0,0,0,0
865429,5,2,1,0,1,0,49,291264.0,0,0,0,0,0,0,0,0,1,0,0
618524,3,2,1,0,1,0,48,50174.0,0,0,0,0,0,0,1,0,0,0,0
612144,2,2,1,0,1,0,55,74161.0,0,0,0,0,0,0,0,0,0,1,0
495253,3,2,0,1,1,0,31,56406.0,0,1,0,0,0,0,0,0,0,0,0
365346,2,1,0,1,0,0,30,74161.0,0,0,0,0,0,0,0,0,1,0,0
345518,2,1,0,1,1,0,22,74161.0,0,0,0,0,0,0,1,0,0,0,0
717100,2,1,0,1,0,0,56,74161.0,0,1,0,0,0,0,0,0,0,0,0
990512,2,1,0,1,1,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
526508,2,1,0,1,1,0,23,74161.0,0,0,0,1,0,0,0,0,0,0,0
748019,2,1,0,1,1,0,56,74161.0,0,0,1,0,0,0,0,0,0,0,0
153884,2,1,0,0,1,0,29,74161.0,0,0,0,0,0,1,0,0,0,0,0
260714,2,1,0,0,1,0,37,74161.0,0,1,0,0,0,0,0,0,0,0,0
399379,2,1,0,0,1,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
401956,2,1,0,0,0,0,14,74161.0,0,1,0,0,0,0,0,0,0,0,0
424837,2,1,0,0,1,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
573897,2,1,0,0,1,0,35,74161.0,0,0,0,0,0,0,1,0,0,0,0
637721,2,1,0,0,0,0,6,74161.0,0,0,0,0,0,0,0,0,1,0,0
880033,2,1,0,0,1,0,55,74161.0,0,0,0,0,0,0,0,0,1,0,0
924787,2,1,0,0,1,0,20,74161.0,0,1,0,0,0,0,0,0,0,0,0
370443,2,1,0,1,0,0,39,74161.0,0,1,0,0,0,0,0,0,0,0,0
470022,2,1,0,1,1,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
352170,2,1,0,1,0,0,13,74161.0,0,0,0,0,0,0,0,0,1,0,0
127663,2,1,0,1,0,0,61,74161.0,0,1,0,0,0,0,0,0,0,0,0
987921,2,1,0,1,1,0,47,74161.0,0,0,0,0,0,0,1,0,0,0,0
228748,2,1,0,1,1,0,23,74161.0,0,0,0,0,0,0,1,0,0,0,0
954453,2,1,0,1,0,0,34,74161.0,1,0,0,0,0,0,0,0,0,0,0
255546,2,1,0,1,1,0,28,74161.0,0,1,0,0,0,0,0,0,0,0,0
988307,2,1,0,1,1,0,37,74161.0,0,0,0,0,0,0,0,0,1,0,0
841249,2,1,0,1,0,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
300465,2,1,0,1,1,0,44,74161.0,0,0,0,0,0,0,0,0,1,0,0
660768,2,1,0,1,1,0,13,74161.0,0,1,0,0,0,0,0,0,0,0,0
673301,2,1,0,1,1,0,9,74161.0,0,0,0,0,1,0,0,0,0,0,0
102299,2,1,0,1,0,0,28,74161.0,0,0,1,0,0,0,0,0,0,0,0
520207,2,1,0,1,0,0,48,74161.0,0,1,0,0,0,0,0,0,0,0,0
547561,2,1,0,1,1,0,20,74161.0,0,0,0,0,0,0,1,0,0,0,0
590981,2,1,0,1,0,0,5,74161.0,0,0,0,0,0,0,0,0,1,0,0
769023,2,1,0,1,1,0,40,74161.0,0,1,0,0,0,0,0,0,0,0,0
300676,2,1,0,1,0,0,53,74161.0,0,0,0,0,0,0,1,0,0,0,0
366487,2,1,0,1,0,0,32,74161.0,0,1,0,0,0,0,0,0,0,0,0
659147,2,1,0,1,1,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
796104,2,1,0,1,0,0,5,74161.0,0,1,0,0,0,0,0,0,0,0,0
778952,2,1,1,0,1,0,43,74161.0,0,0,1,0,0,0,0,0,0,0,0
295423,2,1,0,0,1,0,23,74161.0,0,1,0,0,0,0,0,0,0,0,0
488872,2,1,0,0,1,0,57,74161.0,0,0,0,0,0,0,0,0,1,0,0
444997,2,1,0,1,0,0,48,74161.0,0,0,0,0,0,0,0,0,1,0,0
890447,2,1,0,1,1,0,27,74161.0,0,0,1,0,0,0,0,0,0,0,0
167587,2,1,0,0,1,0,27,74161.0,0,0,0,0,0,1,0,0,0,0,0
431021,2,1,0,1,1,0,29,74161.0,0,1,0,0,0,0,0,0,0,0,0
928868,2,1,0,1,0,0,57,74161.0,0,0,0,0,0,0,0,0,1,0,0
140005,2,1,1,0,1,0,11,74161.0,0,0,0,0,0,0,1,0,0,0,0
187902,2,1,0,1,1,0,7,74161.0,0,0,0,1,0,0,0,0,0,0,0
539436,2,1,0,1,0,0,39,74161.0,0,0,0,0,0,0,0,0,1,0,0
798351,2,1,0,1,1,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
423035,2,1,0,1,1,0,28,74161.0,0,0,0,0,0,0,1,0,0,0,0
726932,2,1,0,1,1,0,17,74161.0,1,0,0,0,0,0,0,0,0,0,0
114638,2,1,0,1,1,0,59,74161.0,0,0,0,0,0,0,0,0,1,0,0
612795,2,1,0,1,1,0,42,74161.0,0,0,0,0,1,0,0,0,0,0,0
410544,2,1,0,1,1,0,41,74161.0,0,0,0,0,0,1,0,0,0,0,0
842049,2,1,0,1,1,0,38,74161.0,0,1,0,0,0,0,0,0,0,0,0
430048,2,1,1,0,1,0,58,74161.0,0,0,0,0,0,0,1,0,0,0,0
608384,2,1,1,0,0,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
397141,2,1,0,1,0,0,50,74161.0,0,1,0,0,0,0,0,0,0,0,0
200012,2,1,0,1,0,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
689909,2,1,0,1,1,0,25,74161.0,0,1,0,0,0,0,0,0,0,0,0
677141,2,1,0,1,0,0,37,74161.0,0,0,0,0,0,0,0,0,1,0,0
772952,2,1,0,1,1,0,29,74161.0,0,0,1,0,0,0,0,0,0,0,0
237729,2,1,0,1,0,0,20,74161.0,0,0,0,0,0,0,1,0,0,0,0
994285,2,1,0,1,0,0,54,74161.0,1,0,0,0,0,0,0,0,0,0,0
165443,2,1,0,1,1,0,7,74161.0,0,1,0,0,0,0,0,0,0,0,0
858669,2,1,0,1,0,0,26,74161.0,0,0,0,0,0,0,1,0,0,0,0
261787,2,1,0,1,1,0,17,74161.0,1,0,0,0,0,0,0,0,0,0,0
962011,2,1,0,1,0,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
731510,4,1,1,0,0,0,62,92439.0,0,0,1,0,0,0,0,0,0,0,0
128210,2,1,0,1,1,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
322193,2,1,0,1,1,0,19,74161.0,0,1,0,0,0,0,0,0,0,0,0
316308,2,1,0,1,1,0,46,74161.0,0,0,0,0,0,0,1,0,0,0,0
755367,2,1,0,1,0,0,32,74161.0,0,1,0,0,0,0,0,0,0,0,0
970639,2,1,0,1,0,0,5,74161.0,0,0,0,0,0,0,1,0,0,0,0
270909,2,1,0,1,1,0,42,74161.0,0,0,0,0,0,0,0,0,0,0,1
403893,2,1,1,0,1,0,35,74161.0,0,0,0,0,0,0,1,0,0,0,0
530833,2,1,1,0,1,0,18,74161.0,1,0,0,0,0,0,0,0,0,0,0
329692,2,1,0,1,1,0,62,74161.0,0,1,0,0,0,0,0,0,0,0,0
571964,2,1,0,1,0,0,54,74161.0,0,1,0,0,0,0,0,0,0,0,0
892273,2,1,0,1,0,0,62,74161.0,0,0,0,0,0,0,1,0,0,0,0
127645,2,1,0,1,1,0,19,74161.0,0,1,0,0,0,0,0,0,0,0,0
342554,2,1,0,1,1,0,17,74161.0,0,0,0,0,0,0,0,0,1,0,0
634727,2,1,0,1,0,0,6,74161.0,0,0,0,0,0,0,0,0,1,0,0
805377,2,1,1,0,1,0,53,74161.0,0,0,0,0,0,0,1,0,0,0,0
211549,2,1,0,1,1,0,47,74161.0,0,0,0,0,0,0,1,0,0,0,0
948783,2,1,0,1,0,0,33,74161.0,1,0,0,0,0,0,0,0,0,0,0
630588,2,1,0,1,1,0,22,74161.0,0,1,0,0,0,0,0,0,0,0,0
912420,2,1,0,1,1,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
439900,2,1,1,0,1,0,8,74161.0,0,0,0,0,0,0,1,0,0,0,0
295205,2,1,0,1,0,0,7,74161.0,0,0,0,0,0,0,1,0,0,0,0
163639,2,1,0,1,1,0,10,74161.0,0,0,0,0,0,0,1,0,0,0,0
169948,2,1,0,1,0,0,21,74161.0,0,1,0,0,0,0,0,0,0,0,0
432592,2,1,0,1,1,0,58,74161.0,0,0,0,0,0,0,1,0,0,0,0
697272,2,1,0,1,1,0,42,74161.0,0,0,0,0,0,0,1,0,0,0,0
127966,2,1,0,0,0,0,21,74161.0,0,1,0,0,0,0,0,0,0,0,0
267428,2,1,1,0,1,0,10,74161.0,0,0,0,0,0,0,1,0,0,0,0
498030,2,1,1,0,1,0,49,74161.0,0,1,0,0,0,0,0,0,0,0,0
194640,2,1,1,0,1,0,58,74161.0,0,0,0,0,0,0,0,0,1,0,0
678514,2,1,1,0,1,0,61,74161.0,0,0,1,0,0,0,0,0,0,0,0
803830,2,1,0,1,0,0,20,74161.0,0,0,0,0,0,0,0,0,1,0,0
986086,2,1,0,1,0,0,21,74161.0,0,0,0,1,0,0,0,0,0,0,0
462803,2,1,0,1,1,0,30,74161.0,0,0,0,0,0,1,0,0,0,0,0
614379,2,1,0,1,1,0,45,74161.0,0,0,0,0,0,0,0,0,0,1,0
721377,2,1,0,1,1,0,35,74161.0,0,1,0,0,0,0,0,0,0,0,0
434215,2,1,0,1,1,0,8,74161.0,0,0,0,0,0,0,1,0,0,0,0
536671,2,1,0,1,1,0,36,74161.0,1,0,0,0,0,0,0,0,0,0,0
970746,2,1,0,1,1,0,39,74161.0,0,0,0,0,0,0,1,0,0,0,0
185919,2,1,1,0,0,0,48,74161.0,0,1,0,0,0,0,0,0,0,0,0
128789,4,1,1,0,0,0,34,127574.0,1,0,0,0,0,0,0,0,0,0,0
181423,4,1,1,0,1,0,51,127574.0,0,1,0,0,0,0,0,0,0,0,0
203577,4,1,1,0,0,0,31,127574.0,0,0,0,0,0,0,1,0,0,0,0
247680,4,1,1,0,1,0,9,127574.0,1,0,0,0,0,0,0,0,0,0,0
270862,4,1,1,0,0,0,51,127574.0,0,0,0,0,0,0,0,0,1,0,0
313185,4,1,1,0,0,0,32,127574.0,0,1,0,0,0,0,0,0,0,0,0
360942,4,1,1,0,1,0,55,127574.0,0,0,0,0,0,0,1,0,0,0,0
567412,4,1,1,0,1,0,19,127574.0,0,0,0,0,0,0,1,0,0,0,0
868912,4,1,1,0,0,0,24,127574.0,0,0,0,0,0,0,0,0,1,0,0
930209,4,1,1,0,0,0,42,127574.0,0,1,0,0,0,0,0,0,0,0,0
133732,2,1,0,1,1,0,50,74161.0,0,0,0,0,0,0,1,0,0,0,0
830673,2,1,1,0,0,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
342569,2,1,0,1,0,0,16,74161.0,0,0,0,0,0,0,1,0,0,0,0
323043,2,1,1,0,0,0,17,74161.0,0,1,0,0,0,0,0,0,0,0,0
400985,2,1,1,0,0,0,44,74161.0,0,0,0,0,0,0,0,0,1,0,0
455941,2,1,1,0,0,0,66,74161.0,0,0,0,0,0,1,0,0,0,0,0
393403,2,1,1,0,0,0,27,74161.0,0,0,0,0,0,0,0,0,1,0,0
137106,2,1,1,0,1,0,51,74161.0,0,1,0,0,0,0,0,0,0,0,0
646277,2,1,1,0,1,0,19,74161.0,0,0,0,0,0,0,1,0,0,0,0
796281,2,1,0,1,0,0,14,74161.0,0,1,0,0,0,0,0,0,0,0,0
807297,2,1,0,1,1,0,19,74161.0,0,0,0,0,0,0,0,0,1,0,0
290184,2,1,0,1,0,0,59,74161.0,0,0,0,0,0,0,0,0,1,0,0
569236,2,1,0,1,1,0,50,74161.0,0,0,0,1,0,0,0,0,0,0,0
874336,5,1,0,1,1,0,60,73871.0,0,1,0,0,0,0,0,0,0,0,0
611618,2,1,0,1,1,0,38,74161.0,0,0,0,0,0,0,0,0,1,0,0
127725,2,1,0,1,1,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
705453,2,1,0,1,1,0,35,74161.0,0,1,0,0,0,0,0,0,0,0,0
199809,2,1,0,1,0,0,24,74161.0,0,0,0,0,0,0,1,0,0,0,0
491391,2,1,0,1,0,0,64,74161.0,1,0,0,0,0,0,0,0,0,0,0
533470,2,1,0,1,0,0,58,74161.0,0,0,0,0,0,0,1,0,0,0,0
209729,4,1,0,1,0,0,19,117771.0,0,0,0,0,0,0,1,0,0,0,0
523110,4,1,0,1,1,0,66,117771.0,0,1,0,0,0,0,0,0,0,0,0
608974,4,1,0,1,0,0,61,117771.0,1,0,0,0,0,0,0,0,0,0,0
638253,4,1,0,1,0,0,24,117771.0,0,0,0,0,0,0,0,0,1,0,0
686471,4,1,0,1,1,0,37,117771.0,0,0,0,0,0,0,1,0,0,0,0
522251,2,1,0,1,0,0,8,74161.0,0,0,0,0,0,0,1,0,0,0,0
590098,2,1,0,1,1,0,43,74161.0,0,1,0,0,0,0,0,0,0,0,0
621180,2,1,0,1,1,0,35,74161.0,0,0,0,0,0,0,0,0,1,0,0
700245,2,1,0,1,1,0,36,74161.0,0,0,0,1,0,0,0,0,0,0,0
960195,2,1,0,1,0,0,33,74161.0,0,0,0,0,0,0,0,0,1,0,0
492165,3,1,0,1,0,0,39,74560.0,0,0,0,0,0,0,1,0,0,0,0
894041,3,1,0,1,1,0,51,74560.0,0,1,0,0,0,0,0,0,0,0,0
384286,2,1,0,1,1,0,8,74161.0,0,0,1,0,0,0,0,0,0,0,0
240829,2,1,1,0,0,0,40,74161.0,0,1,0,0,0,0,0,0,0,0,0
404720,2,1,0,0,0,0,18,74161.0,0,0,0,0,0,0,1,0,0,0,0
313544,2,1,1,0,1,0,6,74161.0,0,0,0,0,0,0,1,0,0,0,0
557723,2,1,1,0,1,0,20,74161.0,0,1,0,0,0,0,0,0,0,0,0
133066,2,1,0,1,0,0,15,74161.0,0,1,0,0,0,0,0,0,0,0,0
295578,2,1,0,1,1,0,7,74161.0,0,1,0,0,0,0,0,0,0,0,0
581682,2,1,0,1,1,0,48,74161.0,0,0,0,0,0,0,0,0,1,0,0
193781,1,1,0,1,0,0,39,53005.0,1,0,0,0,0,0,0,0,0,0,0
595323,1,1,0,1,1,0,24,53005.0,0,0,0,0,0,0,1,0,0,0,0
287224,2,1,0,1,1,0,62,74161.0,0,0,0,0,0,0,1,0,0,0,0
516491,2,1,0,1,1,0,38,74161.0,0,1,0,0,0,0,0,0,0,0,0
287198,2,1,0,1,0,0,56,74161.0,0,0,0,0,0,0,1,0,0,0,0
825336,2,1,0,1,1,0,28,74161.0,0,1,0,0,0,0,0,0,0,0,0
685683,2,1,0,1,1,0,17,74161.0,1,0,0,0,0,0,0,0,0,0,0
937030,2,1,0,1,1,0,46,74161.0,0,0,0,0,0,0,1,0,0,0,0
597191,2,1,0,1,1,0,23,74161.0,1,0,0,0,0,0,0,0,0,0,0
429054,2,1,0,1,1,0,40,74161.0,0,1,0,0,0,0,0,0,0,0,0
284621,2,1,0,1,0,0,19,74161.0,0,1,0,0,0,0,0,0,0,0,0
434760,2,1,0,1,1,0,65,74161.0,0,0,0,0,0,0,1,0,0,0,0
934235,1,1,0,0,0,0,19,67124.0,0,0,0,0,0,0,0,0,0,1,0
309933,2,1,1,0,1,0,12,74161.0,0,1,0,0,0,0,0,0,0,0,0
510537,2,1,1,0,0,0,5,74161.0,0,0,0,0,0,0,1,0,0,0,0
274141,2,1,1,0,0,0,33,74161.0,0,0,0,0,0,0,1,0,0,0,0
192543,3,1,1,0,1,0,30,82415.0,0,0,0,0,0,0,0,0,1,0,0
628844,2,1,0,0,1,0,16,74161.0,0,0,0,0,0,1,0,0,0,0,0
702800,2,1,0,0,0,0,65,74161.0,0,0,0,0,0,0,0,0,0,1,0
159608,2,1,0,1,1,0,57,74161.0,0,0,0,0,0,0,1,0,0,0,0
765518,2,1,0,1,0,0,33,74161.0,1,0,0,0,0,0,0,0,0,0,0
824315,2,1,0,1,0,0,33,74161.0,0,0,0,0,0,0,1,0,0,0,0
257705,2,1,0,0,1,0,37,74161.0,0,0,0,0,0,0,1,0,0,0,0
262562,2,1,1,0,0,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
338786,2,1,1,0,1,0,54,74161.0,1,0,0,0,0,0,0,0,0,0,0
225067,2,1,1,0,1,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
794784,2,1,1,0,0,0,30,74161.0,0,1,0,0,0,0,0,0,0,0,0
270022,2,1,0,1,1,0,65,74161.0,0,0,0,0,0,0,1,0,0,0,0
982017,2,1,0,1,0,0,17,74161.0,0,1,0,0,0,0,0,0,0,0,0
304445,4,1,0,0,0,0,5,120956.0,0,0,0,0,0,0,0,0,1,0,0
315869,4,1,0,0,0,0,55,120956.0,0,0,0,0,0,0,1,0,0,0,0
492401,4,1,0,0,1,0,45,120956.0,0,0,0,0,0,0,0,0,1,0,0
637760,4,1,0,0,1,0,30,120956.0,0,0,0,0,0,0,1,0,0,0,0
843212,4,1,0,0,1,0,24,120956.0,0,1,0,0,0,0,0,0,0,0,0
993271,4,1,0,0,1,0,20,120956.0,0,1,0,0,0,0,0,0,0,0,0
401454,2,1,0,1,0,0,62,74161.0,0,0,0,0,0,0,0,0,1,0,0
709659,2,1,0,1,1,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
589466,2,1,1,0,0,0,26,74161.0,0,1,0,0,0,0,0,0,0,0,0
164657,2,1,1,0,1,0,21,74161.0,0,0,0,1,0,0,0,0,0,0,0
253825,2,1,1,0,1,0,35,74161.0,0,0,0,0,0,0,0,0,1,0,0
593781,2,1,0,1,0,0,63,74161.0,0,1,0,0,0,0,0,0,0,0,0
296690,1,1,1,0,0,0,53,61928.0,1,0,0,0,0,0,0,0,0,0,0
863349,1,1,1,0,1,0,50,61928.0,0,0,0,0,0,0,1,0,0,0,0
695107,2,1,1,0,0,0,13,74161.0,0,0,0,0,0,0,0,0,1,0,0
325379,4,1,0,1,0,0,14,110270.0,0,1,0,0,0,0,0,0,0,0,0
493972,4,1,0,1,0,0,55,110270.0,0,0,0,0,0,0,0,0,1,0,0
278719,2,1,0,0,1,0,61,74161.0,0,0,0,0,0,0,1,0,0,0,0
624216,2,1,0,1,0,0,9,74161.0,0,0,0,0,0,0,1,0,0,0,0
738320,2,1,0,1,1,0,60,74161.0,1,0,0,0,0,0,0,0,0,0,0
970706,2,1,0,1,0,0,41,74161.0,0,0,0,1,0,0,0,0,0,0,0
313424,5,1,0,1,1,0,41,229266.0,0,0,1,0,0,0,0,0,0,0,0
771307,2,1,1,0,0,0,48,74161.0,0,0,0,0,0,0,1,0,0,0,0
194571,2,1,0,1,0,0,28,74161.0,0,0,0,0,0,0,1,0,0,0,0
381234,2,1,0,1,0,0,33,74161.0,1,0,0,0,0,0,0,0,0,0,0
677218,5,1,1,0,1,0,61,105902.0,0,0,0,0,0,0,0,0,1,0,0
914368,2,1,1,0,0,0,62,74161.0,0,0,0,0,0,0,0,0,1,0,0
306667,1,1,1,0,1,0,63,59310.0,0,0,1,0,0,0,0,0,0,0,0
332466,1,1,1,0,0,0,22,59310.0,0,0,0,0,0,0,0,0,1,0,0
903359,2,1,0,1,1,0,20,74161.0,0,1,0,0,0,0,0,0,0,0,0
923164,2,1,0,1,0,0,16,74161.0,0,0,0,0,0,0,1,0,0,0,0
527434,2,1,0,1,1,0,50,74161.0,0,0,0,0,0,0,1,0,0,0,0
905478,2,1,0,1,0,0,45,74161.0,0,1,0,0,0,0,0,0,0,0,0
402034,2,1,0,1,1,0,10,74161.0,0,0,0,0,0,0,1,0,0,0,0
215626,2,1,1,0,0,0,66,74161.0,0,0,0,0,0,0,0,1,0,0,0
368549,2,1,1,0,0,0,48,74161.0,0,0,0,0,0,0,1,0,0,0,0
243642,5,1,0,1,1,0,50,267238.0,0,0,0,0,0,0,0,0,0,1,0
821202,5,1,0,1,0,0,27,267238.0,0,0,0,0,0,1,0,0,0,0,0
487777,5,1,0,0,1,0,33,246643.0,0,0,0,1,0,0,0,0,0,0,0
711874,3,1,1,0,1,0,50,48069.0,0,0,1,0,0,0,0,0,0,0,0
904114,3,1,1,0,0,0,9,48069.0,0,0,0,0,0,0,0,0,1,0,0
246734,2,1,0,1,0,0,25,74161.0,0,0,0,0,0,0,0,0,1,0,0
799967,5,1,1,0,1,0,14,193346.0,0,0,0,1,0,0,0,0,0,0,0
407119,1,1,1,0,0,0,16,78942.0,0,0,0,0,0,0,0,0,0,1,0
972732,1,1,1,0,1,0,35,78942.0,0,0,0,0,0,1,0,0,0,0,0
108907,2,1,0,1,1,0,15,74161.0,0,1,0,0,0,0,0,0,0,0,0
202716,2,1,0,1,1,0,58,74161.0,0,0,0,0,0,0,0,0,1,0,0
207821,4,1,0,1,1,0,26,100711.0,0,1,0,0,0,0,0,0,0,0,0
659637,2,1,0,1,0,0,29,74161.0,0,0,0,0,0,0,0,0,1,0,0
107719,2,1,0,1,1,0,64,74161.0,0,1,0,0,0,0,0,0,0,0,0
787625,2,1,0,1,1,0,19,74161.0,0,0,0,0,0,0,1,0,0,0,0
297954,1,1,0,1,0,0,59,73617.0,0,0,0,0,0,1,0,0,0,0,0
707588,1,1,0,1,1,0,18,73617.0,0,0,0,0,0,0,0,0,1,0,0
241714,3,1,0,1,1,0,56,69516.0,0,0,0,0,0,0,1,0,0,0,0
927975,3,1,0,1,0,0,22,69516.0,0,1,0,0,0,0,0,0,0,0,0
933707,1,1,1,0,0,0,38,66441.0,0,0,0,0,0,0,0,0,1,0,0
180977,3,1,0,1,0,0,50,55042.0,0,0,0,0,0,0,1,0,0,0,0
700335,2,1,1,0,1,0,37,74161.0,0,1,0,0,0,0,0,0,0,0,0
